Entry ID,[Filter],[EC ID],[EC JP Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
800,*,187,Lira,0,Branch,30,Always,1700,Go to 1700
900,*,187,Lira,0,Branch,27,Rating 70%,1500,Go to 1500
1000,*,187,Lira,0,Branch,30,Always,1700,Go to 1700
1100,*,187,Lira,0,Branch,26,Rating 60%,1300,Go to 1300
1200,*,187,Lira,0,Branch,27,Rating 70%,2100,Go to 2100
1300,*,187,Lira,0,Branch,49,Used Spell?,400,Go to 400
1400,*,187,Lira,0,Branch,30,Always,1900,Go to 1900
1500,*,187,Lira,0,Branch,49,Used Spell?,400,Go to 400
1600,*,187,Lira,0,Branch,30,Always,1800,Go to 1800
1700,*,187,Lira,1,Action,550,Attack,4,PC w/ Least HP
1800,*,187,Lira,1,Action,508,サプレス,-1,None
1900,*,187,Lira,1,Action,507,サプリィ,7,EC w/ Least HP
2000,*,187,Lira,1,Action,511,プワゾーク,-1,None
2100,*,187,Lira,1,Action,551,Guard,-1,None
100,*,188,Pera,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,188,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
300,*,188,Pera,0,Branch,15,Turn 8,1500,Go to 1500
400,*,188,Pera,0,Branch,12,Turn 2,1900,Go to 1900
500,*,188,Pera,0,Branch,11,Turn 1,1800,Go to 1800
600,*,188,Pera,0,Branch,1,HP < 50%,1100,Go to 1100
700,*,188,Pera,0,Branch,23,Rating 30%,1700,Go to 1700
800,*,188,Pera,0,Branch,21,Rating 10%,2200,Go to 2200
900,*,188,Pera,0,Branch,25,Rating 50%,2100,Go to 2100
1000,*,188,Pera,0,Branch,30,Always,2000,Go to 2000
1100,*,188,Pera,0,Branch,22,Rating 20%,2200,Go to 2200
1200,*,188,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
1300,*,188,Pera,0,Branch,26,Rating 60%,2000,Go to 2000
1400,*,188,Pera,0,Branch,30,Always,2100,Go to 2100
1500,*,188,Pera,0,Branch,25,Rating 50%,1800,Go to 1800
1600,*,188,Pera,0,Branch,30,Always,1900,Go to 1900
1700,*,188,Pera,1,Action,550,Attack,4,PC w/ Least HP
1800,*,188,Pera,1,Action,513,クイッカ,-1,None
1900,*,188,Pera,1,Action,501,アポス,-1,None
2000,*,188,Pera,1,Action,502,サイレシャ,15,PC w/o Silence
2100,*,188,Pera,1,Action,505,ダウノス,-1,None
2200,*,188,Pera,1,Action,551,Guard,-1,None
100,*,189,Pera,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,189,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
300,*,189,Pera,0,Branch,15,Turn 8,1500,Go to 1500
400,*,189,Pera,0,Branch,12,Turn 2,1900,Go to 1900
500,*,189,Pera,0,Branch,11,Turn 1,1800,Go to 1800
600,*,189,Pera,0,Branch,1,HP < 50%,1100,Go to 1100
700,*,189,Pera,0,Branch,23,Rating 30%,1700,Go to 1700
800,*,189,Pera,0,Branch,21,Rating 10%,2200,Go to 2200
900,*,189,Pera,0,Branch,25,Rating 50%,2100,Go to 2100
1000,*,189,Pera,0,Branch,30,Always,2000,Go to 2000
1100,*,189,Pera,0,Branch,22,Rating 20%,2200,Go to 2200
1200,*,189,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
1300,*,189,Pera,0,Branch,26,Rating 60%,2000,Go to 2000
1400,*,189,Pera,0,Branch,30,Always,2100,Go to 2100
1500,*,189,Pera,0,Branch,25,Rating 50%,1800,Go to 1800
1600,*,189,Pera,0,Branch,30,Always,1900,Go to 1900
1700,*,189,Pera,1,Action,550,Attack,4,PC w/ Least HP
1800,*,189,Pera,1,Action,513,クイッカ,-1,None
1900,*,189,Pera,1,Action,501,アポス,-1,None
2000,*,189,Pera,1,Action,502,サイレシャ,15,PC w/o Silence
2100,*,189,Pera,1,Action,505,ダウノス,-1,None
2200,*,189,Pera,1,Action,551,Guard,-1,None
100,*,190,Pera,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,190,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
300,*,190,Pera,0,Branch,15,Turn 8,1500,Go to 1500
400,*,190,Pera,0,Branch,12,Turn 2,1900,Go to 1900
500,*,190,Pera,0,Branch,11,Turn 1,1800,Go to 1800
600,*,190,Pera,0,Branch,1,HP < 50%,1100,Go to 1100
700,*,190,Pera,0,Branch,23,Rating 30%,1700,Go to 1700
800,*,190,Pera,0,Branch,21,Rating 10%,2200,Go to 2200
900,*,190,Pera,0,Branch,25,Rating 50%,2100,Go to 2100
1000,*,190,Pera,0,Branch,30,Always,2000,Go to 2000
1100,*,190,Pera,0,Branch,22,Rating 20%,2200,Go to 2200
1200,*,190,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
1300,*,190,Pera,0,Branch,26,Rating 60%,2000,Go to 2000
1400,*,190,Pera,0,Branch,30,Always,2100,Go to 2100
1500,*,190,Pera,0,Branch,25,Rating 50%,1800,Go to 1800
1600,*,190,Pera,0,Branch,30,Always,1900,Go to 1900
1700,*,190,Pera,1,Action,550,Attack,4,PC w/ Least HP
1800,*,190,Pera,1,Action,513,クイッカ,-1,None
1900,*,190,Pera,1,Action,501,アポス,-1,None
2000,*,190,Pera,1,Action,502,サイレシャ,15,PC w/o Silence
2100,*,190,Pera,1,Action,505,ダウノス,-1,None
2200,*,190,Pera,1,Action,551,Guard,-1,None
100,*,191,Pera,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,191,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
300,*,191,Pera,0,Branch,15,Turn 8,1500,Go to 1500
400,*,191,Pera,0,Branch,12,Turn 2,1900,Go to 1900
500,*,191,Pera,0,Branch,11,Turn 1,1800,Go to 1800
600,*,191,Pera,0,Branch,1,HP < 50%,1100,Go to 1100
700,*,191,Pera,0,Branch,23,Rating 30%,1700,Go to 1700
800,*,191,Pera,0,Branch,21,Rating 10%,2200,Go to 2200
900,*,191,Pera,0,Branch,25,Rating 50%,2100,Go to 2100
1000,*,191,Pera,0,Branch,30,Always,2000,Go to 2000
1100,*,191,Pera,0,Branch,22,Rating 20%,2200,Go to 2200
1200,*,191,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
1300,*,191,Pera,0,Branch,26,Rating 60%,2000,Go to 2000
1400,*,191,Pera,0,Branch,30,Always,2100,Go to 2100
1500,*,191,Pera,0,Branch,25,Rating 50%,1800,Go to 1800
1600,*,191,Pera,0,Branch,30,Always,1900,Go to 1900
1700,*,191,Pera,1,Action,550,Attack,4,PC w/ Least HP
1800,*,191,Pera,1,Action,513,クイッカ,-1,None
1900,*,191,Pera,1,Action,501,アポス,-1,None
2000,*,191,Pera,1,Action,502,サイレシャ,15,PC w/o Silence
2100,*,191,Pera,1,Action,505,ダウノス,-1,None
2200,*,191,Pera,1,Action,551,Guard,-1,None
100,*,192,Pera,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,192,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
300,*,192,Pera,0,Branch,15,Turn 8,1500,Go to 1500
400,*,192,Pera,0,Branch,12,Turn 2,1900,Go to 1900
500,*,192,Pera,0,Branch,11,Turn 1,1800,Go to 1800
600,*,192,Pera,0,Branch,1,HP < 50%,1100,Go to 1100
700,*,192,Pera,0,Branch,23,Rating 30%,1700,Go to 1700
800,*,192,Pera,0,Branch,21,Rating 10%,2200,Go to 2200
900,*,192,Pera,0,Branch,25,Rating 50%,2100,Go to 2100
1000,*,192,Pera,0,Branch,30,Always,2000,Go to 2000
1100,*,192,Pera,0,Branch,22,Rating 20%,2200,Go to 2200
1200,*,192,Pera,0,Branch,26,Rating 60%,1700,Go to 1700
1300,*,192,Pera,0,Branch,26,Rating 60%,2000,Go to 2000
1400,*,192,Pera,0,Branch,30,Always,2100,Go to 2100
1500,*,192,Pera,0,Branch,25,Rating 50%,1800,Go to 1800
1600,*,192,Pera,0,Branch,30,Always,1900,Go to 1900
1700,*,192,Pera,1,Action,550,Attack,4,PC w/ Least HP
1800,*,192,Pera,1,Action,513,クイッカ,-1,None
1900,*,192,Pera,1,Action,501,アポス,-1,None
2000,*,192,Pera,1,Action,502,サイレシャ,15,PC w/o Silence
2100,*,192,Pera,1,Action,505,ダウノス,-1,None
2200,*,192,Pera,1,Action,551,Guard,-1,None
100,*,193,Daikokuya,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,193,Daikokuya,0,Branch,30,Always,4300,Go to 4300
300,*,193,Daikokuya,0,Branch,2,HP < 25%,2500,Go to 2500
400,*,193,Daikokuya,0,Branch,17,ECs Alive = 1,3500,Go to 3500
500,*,193,Daikokuya,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,193,Daikokuya,0,Branch,30,Always,800,Go to 800
700,*,193,Daikokuya,0,Branch,26,Rating 60%,3500,Go to 3500
800,*,193,Daikokuya,0,Branch,15,Turn 8,3200,Go to 3200
900,*,193,Daikokuya,0,Branch,13,Turn 3,2900,Go to 2900
1000,*,193,Daikokuya,0,Branch,1,HP < 50%,2100,Go to 2100
1100,*,193,Daikokuya,0,Branch,36,Used State Spells ≥ 2,1700,Go to 1700
1200,*,193,Daikokuya,0,Branch,23,Rating 30%,4800,Go to 4800
1300,*,193,Daikokuya,0,Branch,24,Rating 40%,5300,Go to 5300
1400,*,193,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1500,*,193,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
1600,*,193,Daikokuya,0,Branch,30,Always,4300,Go to 4300
1700,*,193,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
1800,*,193,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1900,*,193,Daikokuya,0,Branch,27,Rating 70%,5100,Go to 5100
2000,*,193,Daikokuya,0,Branch,30,Always,4300,Go to 4300
2100,*,193,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
2200,*,193,Daikokuya,0,Branch,22,Rating 20%,4300,Go to 4300
2300,*,193,Daikokuya,0,Branch,26,Rating 60%,5100,Go to 5100
2400,*,193,Daikokuya,0,Branch,30,Always,5200,Go to 5200
2500,*,193,Daikokuya,0,Branch,24,Rating 40%,4300,Go to 4300
2600,*,193,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
2700,*,193,Daikokuya,0,Branch,27,Rating 70%,5200,Go to 5200
2800,*,193,Daikokuya,0,Branch,30,Always,4800,Go to 4800
2900,*,193,Daikokuya,0,Branch,26,Rating 60%,4300,Go to 4300
3000,*,193,Daikokuya,0,Branch,25,Rating 50%,4800,Go to 4800
3100,*,193,Daikokuya,0,Branch,30,Always,5300,Go to 5300
3200,*,193,Daikokuya,0,Branch,27,Rating 70%,4300,Go to 4300
3300,*,193,Daikokuya,0,Branch,27,Rating 70%,5300,Go to 5300
3400,*,193,Daikokuya,0,Branch,30,Always,4800,Go to 4800
3500,*,193,Daikokuya,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,193,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,193,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,193,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,193,Daikokuya,0,Branch,30,Always,4300,Go to 4300
4000,*,193,Daikokuya,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,193,Daikokuya,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,193,Daikokuya,0,Branch,30,Always,5400,Go to 5400
4300,*,193,Daikokuya,0,Branch,50,Used S-Move?,4500,Go to 4500
4400,*,193,Daikokuya,0,Branch,30,Always,4900,Go to 4900
4500,*,193,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
4600,*,193,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
4700,*,193,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
4800,*,193,Daikokuya,1,Action,550,Attack,2,Random PC
4900,*,193,Daikokuya,1,Action,281,黄金乱舞,-1,None
5000,*,193,Daikokuya,1,Action,282,用心棒,-1,None
5100,*,193,Daikokuya,1,Action,518,ジェデス,-1,None
5200,*,193,Daikokuya,1,Action,535,ボルドーラ,3,PC w/ Most HP
5300,*,193,Daikokuya,1,Action,512,スリーパ,-1,None
5400,*,193,Daikokuya,1,Action,308,用心棒,-1,None
100,*,194,Daikokuya,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,194,Daikokuya,0,Branch,30,Always,4300,Go to 4300
300,*,194,Daikokuya,0,Branch,2,HP < 25%,2500,Go to 2500
400,*,194,Daikokuya,0,Branch,17,ECs Alive = 1,3500,Go to 3500
500,*,194,Daikokuya,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,194,Daikokuya,0,Branch,30,Always,800,Go to 800
700,*,194,Daikokuya,0,Branch,26,Rating 60%,3500,Go to 3500
800,*,194,Daikokuya,0,Branch,15,Turn 8,3200,Go to 3200
900,*,194,Daikokuya,0,Branch,13,Turn 3,2900,Go to 2900
1000,*,194,Daikokuya,0,Branch,1,HP < 50%,2100,Go to 2100
1100,*,194,Daikokuya,0,Branch,36,Used State Spells ≥ 2,1700,Go to 1700
1200,*,194,Daikokuya,0,Branch,23,Rating 30%,4800,Go to 4800
1300,*,194,Daikokuya,0,Branch,24,Rating 40%,5300,Go to 5300
1400,*,194,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1500,*,194,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
1600,*,194,Daikokuya,0,Branch,30,Always,4300,Go to 4300
1700,*,194,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
1800,*,194,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1900,*,194,Daikokuya,0,Branch,27,Rating 70%,5100,Go to 5100
2000,*,194,Daikokuya,0,Branch,30,Always,4300,Go to 4300
2100,*,194,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
2200,*,194,Daikokuya,0,Branch,22,Rating 20%,4300,Go to 4300
2300,*,194,Daikokuya,0,Branch,26,Rating 60%,5100,Go to 5100
2400,*,194,Daikokuya,0,Branch,30,Always,5200,Go to 5200
2500,*,194,Daikokuya,0,Branch,24,Rating 40%,4300,Go to 4300
2600,*,194,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
2700,*,194,Daikokuya,0,Branch,27,Rating 70%,5200,Go to 5200
2800,*,194,Daikokuya,0,Branch,30,Always,4800,Go to 4800
2900,*,194,Daikokuya,0,Branch,26,Rating 60%,4300,Go to 4300
3000,*,194,Daikokuya,0,Branch,25,Rating 50%,4800,Go to 4800
3100,*,194,Daikokuya,0,Branch,30,Always,5300,Go to 5300
3200,*,194,Daikokuya,0,Branch,27,Rating 70%,4300,Go to 4300
3300,*,194,Daikokuya,0,Branch,27,Rating 70%,5300,Go to 5300
3400,*,194,Daikokuya,0,Branch,30,Always,4800,Go to 4800
3500,*,194,Daikokuya,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,194,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,194,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,194,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,194,Daikokuya,0,Branch,30,Always,4300,Go to 4300
4000,*,194,Daikokuya,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,194,Daikokuya,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,194,Daikokuya,0,Branch,30,Always,5400,Go to 5400
4300,*,194,Daikokuya,0,Branch,50,Used S-Move?,4500,Go to 4500
4400,*,194,Daikokuya,0,Branch,30,Always,4900,Go to 4900
4500,*,194,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
4600,*,194,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
4700,*,194,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
4800,*,194,Daikokuya,1,Action,550,Attack,2,Random PC
4900,*,194,Daikokuya,1,Action,281,黄金乱舞,-1,None
5000,*,194,Daikokuya,1,Action,282,用心棒,-1,None
5100,*,194,Daikokuya,1,Action,518,ジェデス,-1,None
5200,*,194,Daikokuya,1,Action,535,ボルドーラ,3,PC w/ Most HP
5300,*,194,Daikokuya,1,Action,512,スリーパ,-1,None
5400,*,194,Daikokuya,1,Action,308,用心棒,-1,None
100,*,195,Daikokuya,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,195,Daikokuya,0,Branch,30,Always,4300,Go to 4300
300,*,195,Daikokuya,0,Branch,2,HP < 25%,2500,Go to 2500
400,*,195,Daikokuya,0,Branch,17,ECs Alive = 1,3500,Go to 3500
500,*,195,Daikokuya,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,195,Daikokuya,0,Branch,30,Always,800,Go to 800
700,*,195,Daikokuya,0,Branch,26,Rating 60%,3500,Go to 3500
800,*,195,Daikokuya,0,Branch,15,Turn 8,3200,Go to 3200
900,*,195,Daikokuya,0,Branch,13,Turn 3,2900,Go to 2900
1000,*,195,Daikokuya,0,Branch,1,HP < 50%,2100,Go to 2100
1100,*,195,Daikokuya,0,Branch,36,Used State Spells ≥ 2,1700,Go to 1700
1200,*,195,Daikokuya,0,Branch,23,Rating 30%,4800,Go to 4800
1300,*,195,Daikokuya,0,Branch,24,Rating 40%,5300,Go to 5300
1400,*,195,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1500,*,195,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
1600,*,195,Daikokuya,0,Branch,30,Always,4300,Go to 4300
1700,*,195,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
1800,*,195,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1900,*,195,Daikokuya,0,Branch,27,Rating 70%,5100,Go to 5100
2000,*,195,Daikokuya,0,Branch,30,Always,4300,Go to 4300
2100,*,195,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
2200,*,195,Daikokuya,0,Branch,22,Rating 20%,4300,Go to 4300
2300,*,195,Daikokuya,0,Branch,26,Rating 60%,5100,Go to 5100
2400,*,195,Daikokuya,0,Branch,30,Always,5200,Go to 5200
2500,*,195,Daikokuya,0,Branch,24,Rating 40%,4300,Go to 4300
2600,*,195,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
2700,*,195,Daikokuya,0,Branch,27,Rating 70%,5200,Go to 5200
2800,*,195,Daikokuya,0,Branch,30,Always,4800,Go to 4800
2900,*,195,Daikokuya,0,Branch,26,Rating 60%,4300,Go to 4300
3000,*,195,Daikokuya,0,Branch,25,Rating 50%,4800,Go to 4800
3100,*,195,Daikokuya,0,Branch,30,Always,5300,Go to 5300
3200,*,195,Daikokuya,0,Branch,27,Rating 70%,4300,Go to 4300
3300,*,195,Daikokuya,0,Branch,27,Rating 70%,5300,Go to 5300
3400,*,195,Daikokuya,0,Branch,30,Always,4800,Go to 4800
3500,*,195,Daikokuya,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,195,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,195,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,195,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,195,Daikokuya,0,Branch,30,Always,4300,Go to 4300
4000,*,195,Daikokuya,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,195,Daikokuya,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,195,Daikokuya,0,Branch,30,Always,5400,Go to 5400
4300,*,195,Daikokuya,0,Branch,50,Used S-Move?,4500,Go to 4500
4400,*,195,Daikokuya,0,Branch,30,Always,4900,Go to 4900
4500,*,195,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
4600,*,195,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
4700,*,195,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
4800,*,195,Daikokuya,1,Action,550,Attack,2,Random PC
4900,*,195,Daikokuya,1,Action,281,黄金乱舞,-1,None
5000,*,195,Daikokuya,1,Action,282,用心棒,-1,None
5100,*,195,Daikokuya,1,Action,518,ジェデス,-1,None
5200,*,195,Daikokuya,1,Action,535,ボルドーラ,3,PC w/ Most HP
5300,*,195,Daikokuya,1,Action,512,スリーパ,-1,None
5400,*,195,Daikokuya,1,Action,308,用心棒,-1,None
100,*,196,Daikokuya,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,196,Daikokuya,0,Branch,30,Always,4300,Go to 4300
300,*,196,Daikokuya,0,Branch,2,HP < 25%,2500,Go to 2500
400,*,196,Daikokuya,0,Branch,17,ECs Alive = 1,3500,Go to 3500
500,*,196,Daikokuya,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,196,Daikokuya,0,Branch,30,Always,800,Go to 800
700,*,196,Daikokuya,0,Branch,26,Rating 60%,3500,Go to 3500
800,*,196,Daikokuya,0,Branch,15,Turn 8,3200,Go to 3200
900,*,196,Daikokuya,0,Branch,13,Turn 3,2900,Go to 2900
1000,*,196,Daikokuya,0,Branch,1,HP < 50%,2100,Go to 2100
1100,*,196,Daikokuya,0,Branch,36,Used State Spells ≥ 2,1700,Go to 1700
1200,*,196,Daikokuya,0,Branch,23,Rating 30%,4800,Go to 4800
1300,*,196,Daikokuya,0,Branch,24,Rating 40%,5300,Go to 5300
1400,*,196,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1500,*,196,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
1600,*,196,Daikokuya,0,Branch,30,Always,4300,Go to 4300
1700,*,196,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
1800,*,196,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1900,*,196,Daikokuya,0,Branch,27,Rating 70%,5100,Go to 5100
2000,*,196,Daikokuya,0,Branch,30,Always,4300,Go to 4300
2100,*,196,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
2200,*,196,Daikokuya,0,Branch,22,Rating 20%,4300,Go to 4300
2300,*,196,Daikokuya,0,Branch,26,Rating 60%,5100,Go to 5100
2400,*,196,Daikokuya,0,Branch,30,Always,5200,Go to 5200
2500,*,196,Daikokuya,0,Branch,24,Rating 40%,4300,Go to 4300
2600,*,196,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
2700,*,196,Daikokuya,0,Branch,27,Rating 70%,5200,Go to 5200
2800,*,196,Daikokuya,0,Branch,30,Always,4800,Go to 4800
2900,*,196,Daikokuya,0,Branch,26,Rating 60%,4300,Go to 4300
3000,*,196,Daikokuya,0,Branch,25,Rating 50%,4800,Go to 4800
3100,*,196,Daikokuya,0,Branch,30,Always,5300,Go to 5300
3200,*,196,Daikokuya,0,Branch,27,Rating 70%,4300,Go to 4300
3300,*,196,Daikokuya,0,Branch,27,Rating 70%,5300,Go to 5300
3400,*,196,Daikokuya,0,Branch,30,Always,4800,Go to 4800
3500,*,196,Daikokuya,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,196,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,196,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,196,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,196,Daikokuya,0,Branch,30,Always,4300,Go to 4300
4000,*,196,Daikokuya,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,196,Daikokuya,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,196,Daikokuya,0,Branch,30,Always,5400,Go to 5400
4300,*,196,Daikokuya,0,Branch,50,Used S-Move?,4500,Go to 4500
4400,*,196,Daikokuya,0,Branch,30,Always,4900,Go to 4900
4500,*,196,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
4600,*,196,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
4700,*,196,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
4800,*,196,Daikokuya,1,Action,550,Attack,2,Random PC
4900,*,196,Daikokuya,1,Action,281,黄金乱舞,-1,None
5000,*,196,Daikokuya,1,Action,282,用心棒,-1,None
5100,*,196,Daikokuya,1,Action,518,ジェデス,-1,None
5200,*,196,Daikokuya,1,Action,535,ボルドーラ,3,PC w/ Most HP
5300,*,196,Daikokuya,1,Action,512,スリーパ,-1,None
5400,*,196,Daikokuya,1,Action,308,用心棒,-1,None
100,*,197,Daikokuya,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,197,Daikokuya,0,Branch,30,Always,4300,Go to 4300
300,*,197,Daikokuya,0,Branch,2,HP < 25%,2500,Go to 2500
400,*,197,Daikokuya,0,Branch,17,ECs Alive = 1,3500,Go to 3500
500,*,197,Daikokuya,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,197,Daikokuya,0,Branch,30,Always,800,Go to 800
700,*,197,Daikokuya,0,Branch,26,Rating 60%,3500,Go to 3500
800,*,197,Daikokuya,0,Branch,15,Turn 8,3200,Go to 3200
900,*,197,Daikokuya,0,Branch,13,Turn 3,2900,Go to 2900
1000,*,197,Daikokuya,0,Branch,1,HP < 50%,2100,Go to 2100
1100,*,197,Daikokuya,0,Branch,36,Used State Spells ≥ 2,1700,Go to 1700
1200,*,197,Daikokuya,0,Branch,23,Rating 30%,4800,Go to 4800
1300,*,197,Daikokuya,0,Branch,24,Rating 40%,5300,Go to 5300
1400,*,197,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1500,*,197,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
1600,*,197,Daikokuya,0,Branch,30,Always,4300,Go to 4300
1700,*,197,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
1800,*,197,Daikokuya,0,Branch,25,Rating 50%,5200,Go to 5200
1900,*,197,Daikokuya,0,Branch,27,Rating 70%,5100,Go to 5100
2000,*,197,Daikokuya,0,Branch,30,Always,4300,Go to 4300
2100,*,197,Daikokuya,0,Branch,24,Rating 40%,4800,Go to 4800
2200,*,197,Daikokuya,0,Branch,22,Rating 20%,4300,Go to 4300
2300,*,197,Daikokuya,0,Branch,26,Rating 60%,5100,Go to 5100
2400,*,197,Daikokuya,0,Branch,30,Always,5200,Go to 5200
2500,*,197,Daikokuya,0,Branch,24,Rating 40%,4300,Go to 4300
2600,*,197,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
2700,*,197,Daikokuya,0,Branch,27,Rating 70%,5200,Go to 5200
2800,*,197,Daikokuya,0,Branch,30,Always,4800,Go to 4800
2900,*,197,Daikokuya,0,Branch,26,Rating 60%,4300,Go to 4300
3000,*,197,Daikokuya,0,Branch,25,Rating 50%,4800,Go to 4800
3100,*,197,Daikokuya,0,Branch,30,Always,5300,Go to 5300
3200,*,197,Daikokuya,0,Branch,27,Rating 70%,4300,Go to 4300
3300,*,197,Daikokuya,0,Branch,27,Rating 70%,5300,Go to 5300
3400,*,197,Daikokuya,0,Branch,30,Always,4800,Go to 4800
3500,*,197,Daikokuya,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,197,Daikokuya,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,197,Daikokuya,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,197,Daikokuya,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,197,Daikokuya,0,Branch,30,Always,4300,Go to 4300
4000,*,197,Daikokuya,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,197,Daikokuya,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,197,Daikokuya,0,Branch,30,Always,5400,Go to 5400
4300,*,197,Daikokuya,0,Branch,50,Used S-Move?,4500,Go to 4500
