Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],EC2 ID,[EC2 JP Name],EC3 ID,[EC3 JP Name],EC4 ID,[EC4 JP Name],EC5 ID,[EC5 JP Name],EC6 ID,[EC6 JP Name],EC7 ID,[EC7 JP Name],EC8 ID,[EC8 JP Name]
18,a126d_ep.enp,150,3,106,Elite Guard,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
19,a126d_ep.enp,150,3,106,Elite Guard,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None,255,None
20,a126d_ep.enp,150,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None
21,a126d_ep.enp,150,3,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
22,a126d_ep.enp,150,3,91,Sentry,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
23,a126d_ep.enp,150,3,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None
24,a126d_ep.enp,150,3,91,Sentry,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
25,a126d_ep.enp,150,3,106,Elite Guard,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None
26,a126d_ep.enp,150,3,106,Elite Guard,106,Elite Guard,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
27,a126d_ep.enp,150,3,106,Elite Guard,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
28,a126d_ep.enp,160,3,70,Lurgel Tank,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a126d_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
30,a126d_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
31,a126d_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,a130b_ep.enp,172,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,255,None,255,None,255,None,255,None,255,None
1,a130b_ep.enp,172,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,56,Sorcerer,255,None,255,None,255,None,255,None
2,a130b_ep.enp,167,4,62,Defender,62,Defender,255,None,255,None,255,None,255,None,255,None,255,None
3,a130b_ep.enp,167,4,62,Defender,62,Defender,62,Defender,62,Defender,255,None,255,None,255,None,255,None
4,a130b_ep.enp,167,4,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None,255,None
5,a130b_ep.enp,167,4,76,Marauder,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None
6,a130b_ep.enp,177,4,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None,255,None,255,None
7,a130b_ep.enp,177,4,101,Assassin,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
8,a130b_ep.enp,162,4,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None,255,None
9,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,62,Defender,255,None,255,None,255,None,255,None,255,None
10,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,62,Defender,62,Defender,255,None,255,None,255,None,255,None
11,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,62,Defender,255,None,255,None,255,None,255,None
12,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,76,Marauder,255,None,255,None,255,None,255,None,255,None
13,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,76,Marauder,255,None,255,None,255,None,255,None
14,a130b_ep.enp,172,4,56,Sorcerer,56,Sorcerer,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
15,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
16,a130b_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,108,Hydra Elite,255,None,255,None,255,None,255,None
17,a130b_ep.enp,167,4,62,Defender,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None
18,a130b_ep.enp,172,4,62,Defender,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
19,a130b_ep.enp,172,4,62,Defender,62,Defender,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
20,a130b_ep.enp,162,4,62,Defender,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
21,a130b_ep.enp,172,4,76,Marauder,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None,255,None
22,a130b_ep.enp,172,4,76,Marauder,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
23,a130b_ep.enp,162,4,76,Marauder,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
24,a130b_ep.enp,162,4,76,Marauder,76,Marauder,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
25,a130b_ep.enp,167,4,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
26,a130b_ep.enp,167,4,101,Assassin,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None
27,a130b_ep.enp,172,4,62,Defender,76,Marauder,101,Assassin,255,None,255,None,255,None,255,None,255,None
28,a130b_ep.enp,172,4,62,Defender,76,Marauder,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
29,a130b_ep.enp,167,4,62,Defender,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
30,a130b_ep.enp,167,4,62,Defender,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None
31,a130b_ep.enp,162,4,76,Marauder,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
0,a130c_ep.enp,172,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,255,None,255,None,255,None,255,None,255,None
1,a130c_ep.enp,172,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,56,Sorcerer,255,None,255,None,255,None,255,None
2,a130c_ep.enp,167,4,62,Defender,62,Defender,255,None,255,None,255,None,255,None,255,None,255,None
3,a130c_ep.enp,167,4,62,Defender,62,Defender,62,Defender,62,Defender,255,None,255,None,255,None,255,None
4,a130c_ep.enp,167,4,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None,255,None
5,a130c_ep.enp,167,4,76,Marauder,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None
6,a130c_ep.enp,177,4,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None,255,None,255,None
7,a130c_ep.enp,177,4,101,Assassin,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
8,a130c_ep.enp,162,4,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None,255,None
9,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,62,Defender,255,None,255,None,255,None,255,None,255,None
10,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,62,Defender,62,Defender,255,None,255,None,255,None,255,None
11,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,62,Defender,255,None,255,None,255,None,255,None
12,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,76,Marauder,255,None,255,None,255,None,255,None,255,None
13,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,76,Marauder,255,None,255,None,255,None,255,None
14,a130c_ep.enp,172,4,56,Sorcerer,56,Sorcerer,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
15,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
16,a130c_ep.enp,167,4,56,Sorcerer,56,Sorcerer,56,Sorcerer,108,Hydra Elite,255,None,255,None,255,None,255,None
17,a130c_ep.enp,167,4,62,Defender,76,Marauder,76,Marauder,255,None,255,None,255,None,255,None,255,None
18,a130c_ep.enp,172,4,62,Defender,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
19,a130c_ep.enp,172,4,62,Defender,62,Defender,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
20,a130c_ep.enp,162,4,62,Defender,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
21,a130c_ep.enp,172,4,76,Marauder,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None,255,None
22,a130c_ep.enp,172,4,76,Marauder,101,Assassin,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
23,a130c_ep.enp,162,4,76,Marauder,108,Hydra Elite,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
24,a130c_ep.enp,162,4,76,Marauder,76,Marauder,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
25,a130c_ep.enp,167,4,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
26,a130c_ep.enp,167,4,101,Assassin,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None
27,a130c_ep.enp,172,4,62,Defender,76,Marauder,101,Assassin,255,None,255,None,255,None,255,None,255,None
28,a130c_ep.enp,172,4,62,Defender,76,Marauder,101,Assassin,101,Assassin,255,None,255,None,255,None,255,None
29,a130c_ep.enp,167,4,62,Defender,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
30,a130c_ep.enp,167,4,62,Defender,101,Assassin,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None
31,a130c_ep.enp,162,4,76,Marauder,101,Assassin,108,Hydra Elite,255,None,255,None,255,None,255,None,255,None
0,a131c_ep.enp,171,5,119,Delvax,119,Delvax,255,None,255,None,255,None,255,None,255,None,255,None
1,a131c_ep.enp,171,5,119,Delvax,119,Delvax,119,Delvax,119,Delvax,255,None,255,None,255,None,255,None
2,a131c_ep.enp,171,5,119,Delvax,119,Delvax,119,Delvax,119,Delvax,119,Delvax,119,Delvax,255,None,255,None
3,a131c_ep.enp,171,5,118,Hunter,118,Hunter,118,Hunter,255,None,255,None,255,None,255,None,255,None
4,a131c_ep.enp,171,5,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None,255,None,255,None
5,a131c_ep.enp,171,5,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None
6,a131c_ep.enp,176,5,120,Hopril,120,Hopril,255,None,255,None,255,None,255,None,255,None,255,None
7,a131c_ep.enp,176,5,120,Hopril,120,Hopril,120,Hopril,255,None,255,None,255,None,255,None,255,None
8,a131c_ep.enp,176,5,120,Hopril,120,Hopril,120,Hopril,120,Hopril,255,None,255,None,255,None,255,None
9,a131c_ep.enp,171,5,119,Delvax,118,Hunter,118,Hunter,255,None,255,None,255,None,255,None,255,None
10,a131c_ep.enp,171,5,119,Delvax,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None,255,None,255,None
11,a131c_ep.enp,171,5,119,Delvax,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None
12,a131c_ep.enp,171,5,119,Delvax,119,Delvax,118,Hunter,118,Hunter,118,Hunter,255,None,255,None,255,None
13,a131c_ep.enp,171,5,119,Delvax,119,Delvax,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None
14,a131c_ep.enp,171,5,119,Delvax,119,Delvax,119,Delvax,118,Hunter,118,Hunter,118,Hunter,255,None,255,None
15,a131c_ep.enp,176,5,120,Hopril,119,Delvax,119,Delvax,255,None,255,None,255,None,255,None,255,None
16,a131c_ep.enp,176,5,120,Hopril,119,Delvax,119,Delvax,119,Delvax,119,Delvax,255,None,255,None,255,None
17,a131c_ep.enp,176,5,120,Hopril,120,Hopril,119,Delvax,119,Delvax,255,None,255,None,255,None,255,None
18,a131c_ep.enp,176,5,120,Hopril,118,Hunter,118,Hunter,118,Hunter,255,None,255,None,255,None,255,None
19,a131c_ep.enp,176,5,120,Hopril,118,Hunter,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None,255,None
20,a131c_ep.enp,176,5,120,Hopril,120,Hopril,118,Hunter,118,Hunter,255,None,255,None,255,None,255,None
21,a131c_ep.enp,176,5,120,Hopril,119,Delvax,118,Hunter,118,Hunter,255,None,255,None,255,None,255,None
22,a131c_ep.enp,176,5,120,Hopril,119,Delvax,118,Hunter,118,Hunter,118,Hunter,118,Hunter,255,None,255,None
23,a131c_ep.enp,176,5,120,Hopril,119,Delvax,119,Delvax,118,Hunter,118,Hunter,255,None,255,None,255,None
24,a131c_ep.enp,176,5,120,Hopril,119,Delvax,119,Delvax,118,Hunter,118,Hunter,118,Hunter,255,None,255,None
25,a131c_ep.enp,176,5,120,Hopril,120,Hopril,119,Delvax,118,Hunter,118,Hunter,255,None,255,None,255,None
26,a131c_ep.enp,171,5,77,Guardian,255,None,255,None,255,None,255,None,255,None,255,None,255,None
27,a131c_ep.enp,171,5,77,Guardian,78,Telsor,255,None,255,None,255,None,255,None,255,None,255,None
28,a131c_ep.enp,171,5,77,Guardian,110,Hunter,255,None,255,None,255,None,255,None,255,None,255,None
29,a131c_ep.enp,181,5,80,Linark,255,None,255,None,255,None,255,None,255,None,255,None,255,None
30,a131c_ep.enp,206,5,83,Garagor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
31,a131c_ep.enp,171,5,150,Dracoslyth,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,a131e_ep.enp,171,5,78,Telsor,78,Telsor,255,None,255,None,255,None,255,None,255,None,255,None
1,a131e_ep.enp,171,5,78,Telsor,78,Telsor,78,Telsor,78,Telsor,255,None,255,None,255,None,255,None
2,a131e_ep.enp,171,5,78,Telsor,78,Telsor,78,Telsor,78,Telsor,78,Telsor,78,Telsor,255,None,255,None
3,a131e_ep.enp,171,5,110,Hunter,110,Hunter,110,Hunter,255,None,255,None,255,None,255,None,255,None
4,a131e_ep.enp,171,5,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None,255,None,255,None
5,a131e_ep.enp,171,5,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None
6,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,255,None,255,None,255,None,255,None,255,None,255,None
7,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,79,Dorntak,255,None,255,None,255,None,255,None,255,None
8,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,79,Dorntak,79,Dorntak,255,None,255,None,255,None,255,None
9,a131e_ep.enp,171,5,78,Telsor,110,Hunter,110,Hunter,255,None,255,None,255,None,255,None,255,None
10,a131e_ep.enp,171,5,78,Telsor,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None,255,None,255,None
11,a131e_ep.enp,171,5,78,Telsor,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None
12,a131e_ep.enp,171,5,78,Telsor,78,Telsor,110,Hunter,110,Hunter,110,Hunter,255,None,255,None,255,None
13,a131e_ep.enp,171,5,78,Telsor,78,Telsor,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None
14,a131e_ep.enp,171,5,78,Telsor,78,Telsor,78,Telsor,110,Hunter,110,Hunter,110,Hunter,255,None,255,None
15,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,78,Telsor,255,None,255,None,255,None,255,None,255,None
16,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,78,Telsor,78,Telsor,78,Telsor,255,None,255,None,255,None
17,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,78,Telsor,78,Telsor,255,None,255,None,255,None,255,None
18,a131e_ep.enp,176,5,79,Dorntak,110,Hunter,110,Hunter,110,Hunter,255,None,255,None,255,None,255,None
19,a131e_ep.enp,176,5,79,Dorntak,110,Hunter,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None,255,None
20,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,110,Hunter,110,Hunter,255,None,255,None,255,None,255,None
21,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,110,Hunter,110,Hunter,255,None,255,None,255,None,255,None
22,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,110,Hunter,110,Hunter,110,Hunter,110,Hunter,255,None,255,None
23,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,78,Telsor,110,Hunter,110,Hunter,255,None,255,None,255,None
24,a131e_ep.enp,176,5,79,Dorntak,78,Telsor,78,Telsor,110,Hunter,110,Hunter,110,Hunter,255,None,255,None
25,a131e_ep.enp,176,5,79,Dorntak,79,Dorntak,78,Telsor,110,Hunter,110,Hunter,255,None,255,None,255,None
26,a131e_ep.enp,171,5,77,Guardian,255,None,255,None,255,None,255,None,255,None,255,None,255,None
27,a131e_ep.enp,171,5,77,Guardian,78,Telsor,255,None,255,None,255,None,255,None,255,None,255,None
28,a131e_ep.enp,171,5,77,Guardian,110,Hunter,255,None,255,None,255,None,255,None,255,None,255,None
29,a131e_ep.enp,181,5,80,Linark,255,None,255,None,255,None,255,None,255,None,255,None,255,None
30,a131e_ep.enp,206,5,83,Garagor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
31,a131e_ep.enp,171,5,150,Dracoslyth,255,None,255,None,255,None,255,None,255,None,255,None,255,None
