Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 EU Name],EC2 ID,[EC2 JP Name],[EC2 EU Name],EC3 ID,[EC3 JP Name],[EC3 EU Name],EC4 ID,[EC4 JP Name],[EC4 EU Name],EC5 ID,[EC5 JP Name],[EC5 EU Name],EC6 ID,[EC6 JP Name],[EC6 EU Name],EC7 ID,[EC7 JP Name],[EC7 EU Name],EC8 ID,[EC8 JP Name],[EC8 EU Name]
30,a116a_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116a_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None
0,a116c_ep.enp,67,2,99,Kantor L13,Kantor L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116c_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116c_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116c_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
4,a116c_ep.enp,72,2,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116c_ep.enp,67,2,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116c_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116c_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None
8,a116c_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116c_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116c_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116c_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
12,a116c_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116c_ep.enp,67,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116c_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
15,a116c_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
16,a116c_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116c_ep.enp,67,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116c_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
19,a116c_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116c_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
21,a116c_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
22,a116c_ep.enp,62,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116c_ep.enp,57,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116c_ep.enp,52,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
25,a116c_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116c_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
27,a116c_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
28,a116c_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116c_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116c_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116c_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None
0,a116d_ep.enp,67,2,99,Kantor L13,Kantor L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116d_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116d_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116d_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
4,a116d_ep.enp,72,2,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116d_ep.enp,67,2,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116d_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116d_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None
8,a116d_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116d_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116d_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116d_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
12,a116d_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116d_ep.enp,67,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116d_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
15,a116d_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
16,a116d_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116d_ep.enp,67,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116d_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
19,a116d_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116d_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
21,a116d_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
22,a116d_ep.enp,62,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116d_ep.enp,57,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116d_ep.enp,52,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
25,a116d_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116d_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
27,a116d_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
28,a116d_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116d_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116d_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116d_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None
0,a116e_ep.enp,67,2,99,Kantor L13,Kantor L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116e_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116e_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116e_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
4,a116e_ep.enp,72,2,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116e_ep.enp,67,2,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116e_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116e_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None
8,a116e_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116e_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116e_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116e_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
12,a116e_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116e_ep.enp,67,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116e_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
15,a116e_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
16,a116e_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116e_ep.enp,67,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116e_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
19,a116e_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116e_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
21,a116e_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
22,a116e_ep.enp,62,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116e_ep.enp,57,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116e_ep.enp,52,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
25,a116e_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116e_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
27,a116e_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
28,a116e_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116e_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116e_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116e_ep.enp,67,2,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,75,Destroyer L13b,Eversor L13b,255,None,None,255,None,None,255,None,None,255,None,None
0,a116g_ep.enp,67,2,99,Kantor L13,Kantor L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116g_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116g_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116g_ep.enp,62,2,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
4,a116g_ep.enp,72,2,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116g_ep.enp,67,2,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116g_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116g_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,255,None,None,255,None,None,255,None,None,255,None,None
8,a116g_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116g_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116g_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116g_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
12,a116g_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116g_ep.enp,67,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116g_ep.enp,62,2,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
15,a116g_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
16,a116g_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116g_ep.enp,67,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116g_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
19,a116g_ep.enp,62,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116g_ep.enp,52,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
21,a116g_ep.enp,57,2,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,104,Shock Troop,Veles,104,Shock Troop,Veles,255,None,None,255,None,None,255,None,None,255,None,None
22,a116g_ep.enp,62,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116g_ep.enp,57,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116g_ep.enp,52,2,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
25,a116g_ep.enp,57,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116g_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
27,a116g_ep.enp,52,2,102,Officer,Executor,102,Officer,Executor,103,Mage Warden L13,Custodiae L13,103,Mage Warden L13,Custodiae L13,255,None,None,255,None,None,255,None,None,255,None,None
