Entry ID,[Filter],[EC ID],[EC JP Name],[Finalized],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
1700,*,163,Piastol B30,False,0,Branch,24,Rating 40%,3500,Go to 3500
1800,*,163,Piastol B30,False,0,Branch,30,Always,3600,Go to 3600
1900,*,163,Piastol B30,False,0,Branch,21,Rating 10%,3400,Go to 3400
2000,*,163,Piastol B30,False,0,Branch,22,Rating 20%,3300,Go to 3300
2100,*,163,Piastol B30,False,0,Branch,24,Rating 40%,3700,Go to 3700
2200,*,163,Piastol B30,False,0,Branch,24,Rating 40%,3500,Go to 3500
2300,*,163,Piastol B30,False,0,Branch,30,Always,3600,Go to 3600
2400,*,163,Piastol B30,False,0,Branch,25,Rating 50%,3400,Go to 3400
2500,*,163,Piastol B30,False,0,Branch,24,Rating 40%,3700,Go to 3700
2600,*,163,Piastol B30,False,0,Branch,30,Always,3500,Go to 3500
2700,*,163,Piastol B30,False,0,Branch,50,Used S-Move?,3100,Go to 3100
2800,*,163,Piastol B30,False,0,Branch,49,Used Spell?,2900,Go to 2900
2900,*,163,Piastol B30,False,0,Branch,28,Rating 80%,3400,Go to 3400
3000,*,163,Piastol B30,False,0,Branch,30,Always,3300,Go to 3300
3100,*,163,Piastol B30,False,0,Branch,26,Rating 60%,3500,Go to 3500
3200,*,163,Piastol B30,False,0,Branch,30,Always,3600,Go to 3600
3300,*,163,Piastol B30,False,1,Action,550,Attack,2,Random PC
3400,*,163,Piastol B30,False,1,Action,303,Tempest Dance,2,Random PC
3500,*,163,Piastol B30,False,1,Action,517,Eterni,2,Random PC
3600,*,163,Piastol B30,False,1,Action,521,Wevles,2,Random PC
3700,*,163,Piastol B30,False,1,Action,551,Guard,-1,None
100,*,164,Piastol B33,False,0,Branch,19,SP ≤ 50%,400,Go to 400
200,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3400,Go to 3400
300,*,164,Piastol B33,False,0,Branch,28,Rating 80%,3500,Go to 3500
400,*,164,Piastol B33,False,0,Branch,2,HP < 25%,2400,Go to 2400
500,*,164,Piastol B33,False,0,Branch,17,ECs Alive = 1,2700,Go to 2700
600,*,164,Piastol B33,False,0,Branch,1,HP < 50%,1900,Go to 1900
700,*,164,Piastol B33,False,0,Branch,50,Used S-Move?,1600,Go to 1600
800,*,164,Piastol B33,False,0,Branch,49,Used Spell?,1300,Go to 1300
900,*,164,Piastol B33,False,0,Branch,23,Rating 30%,3400,Go to 3400
1000,*,164,Piastol B33,False,0,Branch,26,Rating 60%,3300,Go to 3300
1100,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3500,Go to 3500
1200,*,164,Piastol B33,False,0,Branch,30,Always,3600,Go to 3600
1300,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3400,Go to 3400
1400,*,164,Piastol B33,False,0,Branch,26,Rating 60%,3300,Go to 3300
1500,*,164,Piastol B33,False,0,Branch,30,Always,3700,Go to 3700
1600,*,164,Piastol B33,False,0,Branch,23,Rating 30%,3300,Go to 3300
1700,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3500,Go to 3500
1800,*,164,Piastol B33,False,0,Branch,30,Always,3600,Go to 3600
1900,*,164,Piastol B33,False,0,Branch,21,Rating 10%,3400,Go to 3400
2000,*,164,Piastol B33,False,0,Branch,22,Rating 20%,3300,Go to 3300
2100,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3700,Go to 3700
2200,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3500,Go to 3500
2300,*,164,Piastol B33,False,0,Branch,30,Always,3600,Go to 3600
2400,*,164,Piastol B33,False,0,Branch,25,Rating 50%,3400,Go to 3400
2500,*,164,Piastol B33,False,0,Branch,24,Rating 40%,3700,Go to 3700
2600,*,164,Piastol B33,False,0,Branch,30,Always,3500,Go to 3500
2700,*,164,Piastol B33,False,0,Branch,50,Used S-Move?,3100,Go to 3100
2800,*,164,Piastol B33,False,0,Branch,49,Used Spell?,2900,Go to 2900
2900,*,164,Piastol B33,False,0,Branch,28,Rating 80%,3400,Go to 3400
3000,*,164,Piastol B33,False,0,Branch,30,Always,3300,Go to 3300
3100,*,164,Piastol B33,False,0,Branch,26,Rating 60%,3500,Go to 3500
3200,*,164,Piastol B33,False,0,Branch,30,Always,3600,Go to 3600
3300,*,164,Piastol B33,False,1,Action,550,Attack,2,Random PC
3400,*,164,Piastol B33,False,1,Action,303,Tempest Dance,2,Random PC
3500,*,164,Piastol B33,False,1,Action,517,Eterni,2,Random PC
3600,*,164,Piastol B33,False,1,Action,521,Wevles,2,Random PC
3700,*,164,Piastol B33,False,1,Action,551,Guard,-1,None
100,*,165,Piastol B38,False,0,Branch,19,SP ≤ 50%,400,Go to 400
200,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3400,Go to 3400
300,*,165,Piastol B38,False,0,Branch,28,Rating 80%,3500,Go to 3500
400,*,165,Piastol B38,False,0,Branch,2,HP < 25%,2400,Go to 2400
500,*,165,Piastol B38,False,0,Branch,17,ECs Alive = 1,2700,Go to 2700
600,*,165,Piastol B38,False,0,Branch,1,HP < 50%,1900,Go to 1900
700,*,165,Piastol B38,False,0,Branch,50,Used S-Move?,1600,Go to 1600
800,*,165,Piastol B38,False,0,Branch,49,Used Spell?,1300,Go to 1300
900,*,165,Piastol B38,False,0,Branch,23,Rating 30%,3400,Go to 3400
1000,*,165,Piastol B38,False,0,Branch,26,Rating 60%,3300,Go to 3300
1100,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3500,Go to 3500
1200,*,165,Piastol B38,False,0,Branch,30,Always,3600,Go to 3600
1300,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3400,Go to 3400
1400,*,165,Piastol B38,False,0,Branch,26,Rating 60%,3300,Go to 3300
1500,*,165,Piastol B38,False,0,Branch,30,Always,3700,Go to 3700
1600,*,165,Piastol B38,False,0,Branch,23,Rating 30%,3300,Go to 3300
1700,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3500,Go to 3500
1800,*,165,Piastol B38,False,0,Branch,30,Always,3600,Go to 3600
1900,*,165,Piastol B38,False,0,Branch,21,Rating 10%,3400,Go to 3400
2000,*,165,Piastol B38,False,0,Branch,22,Rating 20%,3300,Go to 3300
2100,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3700,Go to 3700
2200,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3500,Go to 3500
2300,*,165,Piastol B38,False,0,Branch,30,Always,3600,Go to 3600
2400,*,165,Piastol B38,False,0,Branch,25,Rating 50%,3400,Go to 3400
2500,*,165,Piastol B38,False,0,Branch,24,Rating 40%,3700,Go to 3700
2600,*,165,Piastol B38,False,0,Branch,30,Always,3500,Go to 3500
2700,*,165,Piastol B38,False,0,Branch,50,Used S-Move?,3100,Go to 3100
2800,*,165,Piastol B38,False,0,Branch,49,Used Spell?,2900,Go to 2900
2900,*,165,Piastol B38,False,0,Branch,28,Rating 80%,3400,Go to 3400
3000,*,165,Piastol B38,False,0,Branch,30,Always,3300,Go to 3300
3100,*,165,Piastol B38,False,0,Branch,26,Rating 60%,3500,Go to 3500
3200,*,165,Piastol B38,False,0,Branch,30,Always,3600,Go to 3600
3300,*,165,Piastol B38,False,1,Action,550,Attack,2,Random PC
3400,*,165,Piastol B38,False,1,Action,303,Tempest Dance,2,Random PC
3500,*,165,Piastol B38,False,1,Action,517,Eterni,2,Random PC
3600,*,165,Piastol B38,False,1,Action,521,Wevles,2,Random PC
3700,*,165,Piastol B38,False,1,Action,551,Guard,-1,None
0,*,166,Spell Warden L01a,True,0,Branch,11,Turn 1,1000,Go to 1000
10,*,166,Spell Warden L01a,True,0,Branch,54,ECs Alive ≤ 3,1000,Go to 1000
20,*,166,Spell Warden L01a,True,0,Branch,0,HP = 100%,40,Go to 40
30,*,166,Spell Warden L01a,True,0,Branch,25,Rating 50%,10020,Sacri
40,*,166,Spell Warden L01a,True,0,Branch,25,Rating 50%,60,Go to 60
50,*,166,Spell Warden L01a,True,0,Branch,38,Any EC HP < 50%,10025,Sacri
60,*,166,Spell Warden L01a,True,0,Branch,12,Turn 2,100,Go to 100
70,*,166,Spell Warden L01a,True,0,Branch,13,Turn 3,100,Go to 100
80,*,166,Spell Warden L01a,True,0,Branch,14,Turn 4,100,Go to 100
90,*,166,Spell Warden L01a,True,0,Branch,30,Always,1000,Go to 1000
100,*,166,Spell Warden L01a,True,0,Branch,27,Rating 70%,10015,Sylenis
1000,*,166,Spell Warden L01a,True,0,Branch,51,Used Focus?,4000,Go to 4000
1010,*,166,Spell Warden L01a,True,0,Branch,33,Used Attack Spells ≥ 1,1030,Go to 1030
1020,*,166,Spell Warden L01a,True,0,Branch,27,Rating 70%,4000,Go to 4000
1030,*,166,Spell Warden L01a,True,0,Branch,49,Used Spell?,3000,Go to 3000
1040,*,166,Spell Warden L01a,True,0,Branch,25,Rating 50%,4000,Go to 4000
3000,*,166,Spell Warden L01a,True,0,Branch,26,Rating 60%,10050,Focus
3010,*,166,Spell Warden L01a,True,0,Branch,26,Rating 60%,10010,Guard
3020,*,166,Spell Warden L01a,True,0,Branch,30,Always,10000,Attack
4000,*,166,Spell Warden L01a,True,0,Branch,54,ECs Alive ≤ 3,4100,Go to 4100
4010,*,166,Spell Warden L01a,True,0,Branch,29,Rating 90%,10030,Crystalum
4020,*,166,Spell Warden L01a,True,0,Branch,30,Always,3000,Go to 3000
4100,*,166,Spell Warden L01a,True,0,Branch,29,Rating 90%,10040,Crystalum
4110,*,166,Spell Warden L01a,True,0,Branch,30,Always,3000,Go to 3000
10000,*,166,Spell Warden L01a,True,1,Action,550,Attack,1,Nearest PC
10010,*,166,Spell Warden L01a,True,1,Action,551,Guard,-1,None
10015,*,166,Spell Warden L01a,True,1,Action,502,Sylenis,21,PC W/O Weak but Highest Attack
10020,*,166,Spell Warden L01a,True,1,Action,506,Sacri,22,Self
10025,*,166,Spell Warden L01a,True,1,Action,506,Sacri,7,EC With Lowest HP
10030,*,166,Spell Warden L01a,True,1,Action,528,Crystalum,20,PC W/O Silence but Highest Will
10040,*,166,Spell Warden L01a,True,1,Action,528,Crystalum,2,Random PC
10050,*,166,Spell Warden L01a,True,1,Action,37,Focus,-1,None
0,*,167,Spell Warden L01b,True,0,Branch,35,Used State Spells ≥ 1,30,Go to 30
10,*,167,Spell Warden L01b,True,0,Branch,25,Rating 50%,10020,Increm
20,*,167,Spell Warden L01b,True,0,Branch,12,Turn 2,10020,Increm
30,*,167,Spell Warden L01b,True,0,Branch,17,ECs Alive = 1,1000,Go to 1000
40,*,167,Spell Warden L01b,True,0,Branch,66,ECs Alive = 3,1000,Go to 1000
50,*,167,Spell Warden L01b,True,0,Branch,54,ECs Alive ≤ 3,70,Go to 70
60,*,167,Spell Warden L01b,True,0,Branch,30,Always,1000,Go to 1000
70,*,167,Spell Warden L01b,True,0,Branch,36,Used State Spells ≥ 2,1000,Go to 1000
80,*,167,Spell Warden L01b,True,0,Branch,27,Rating 70%,10030,Increm
1000,*,167,Spell Warden L01b,True,0,Branch,51,Used Focus?,4000,Go to 4000
1010,*,167,Spell Warden L01b,True,0,Branch,34,Used Attack Spells ≥ 2,1030,Go to 1030
1020,*,167,Spell Warden L01b,True,0,Branch,28,Rating 80%,4000,Go to 4000
1030,*,167,Spell Warden L01b,True,0,Branch,49,Used Spell?,1050,Go to 1050
1040,*,167,Spell Warden L01b,True,0,Branch,28,Rating 80%,4000,Go to 4000
1041,*,167,Spell Warden L01b,True,0,Branch,1,HP < 50%,1044,Go to 1044
1042,*,167,Spell Warden L01b,True,0,Branch,17,ECs Alive = 1,1044,Go to 1044
1043,*,167,Spell Warden L01b,True,0,Branch,30,Always,1050,Go to 1050
1044,*,167,Spell Warden L01b,True,0,Branch,26,Rating 60%,4000,Go to 4000
1050,*,167,Spell Warden L01b,True,0,Branch,4,Got Hit?,2000,Go to 2000
1060,*,167,Spell Warden L01b,True,0,Branch,30,Always,3000,Go to 3000
2000,*,167,Spell Warden L01b,True,0,Branch,24,Rating 40%,4000,Go to 4000
2010,*,167,Spell Warden L01b,True,0,Branch,26,Rating 60%,10010,Guard
2020,*,167,Spell Warden L01b,True,0,Branch,26,Rating 60%,10080,Focus
2030,*,167,Spell Warden L01b,True,0,Branch,30,Always,10000,Attack
3000,*,167,Spell Warden L01b,True,0,Branch,22,Rating 20%,4000,Go to 4000
3010,*,167,Spell Warden L01b,True,0,Branch,26,Rating 60%,10080,Focus
3020,*,167,Spell Warden L01b,True,0,Branch,26,Rating 60%,10010,Guard
3030,*,167,Spell Warden L01b,True,0,Branch,30,Always,10000,Attack
4000,*,167,Spell Warden L01b,True,0,Branch,17,ECs Alive = 1,4200,Go to 4200
4010,*,167,Spell Warden L01b,True,0,Branch,54,ECs Alive ≤ 3,4100,Go to 4100
4020,*,167,Spell Warden L01b,True,0,Branch,28,Rating 80%,10050,Crystali
4030,*,167,Spell Warden L01b,True,0,Branch,30,Always,1000,Go to 1000
4100,*,167,Spell Warden L01b,True,0,Branch,28,Rating 80%,10060,Crystali
4110,*,167,Spell Warden L01b,True,0,Branch,30,Always,1000,Go to 1000
4200,*,167,Spell Warden L01b,True,0,Branch,28,Rating 80%,10070,Crystali
4210,*,167,Spell Warden L01b,True,0,Branch,30,Always,1000,Go to 1000
10000,*,167,Spell Warden L01b,True,1,Action,550,Attack,1,Nearest PC
10010,*,167,Spell Warden L01b,True,1,Action,551,Guard,-1,None
10020,*,167,Spell Warden L01b,True,1,Action,500,Increm,22,Self
10030,*,167,Spell Warden L01b,True,1,Action,500,Increm,11,EC W/O Strengthen
10050,*,167,Spell Warden L01b,True,1,Action,526,Crystali,21,PC W/O Weak but Highest Attack
10060,*,167,Spell Warden L01b,True,1,Action,526,Crystali,20,PC W/O Silence but Highest Will
10070,*,167,Spell Warden L01b,True,1,Action,526,Crystali,2,Random PC
10080,*,167,Spell Warden L01b,True,1,Action,37,Focus,-1,None
100,*,168,Piastol C35,False,0,Branch,2,HP < 25%,2300,Go to 2300
200,*,168,Piastol C35,False,0,Branch,17,ECs Alive = 1,2600,Go to 2600
300,*,168,Piastol C35,False,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,168,Piastol C35,False,0,Branch,30,Always,2600,Go to 2600
500,*,168,Piastol C35,False,0,Branch,1,HP < 50%,1800,Go to 1800
600,*,168,Piastol C35,False,0,Branch,50,Used S-Move?,1500,Go to 1500
700,*,168,Piastol C35,False,0,Branch,49,Used Spell?,1200,Go to 1200
800,*,168,Piastol C35,False,0,Branch,22,Rating 20%,3500,Go to 3500
900,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3400,Go to 3400
1000,*,168,Piastol C35,False,0,Branch,28,Rating 80%,3600,Go to 3600
1100,*,168,Piastol C35,False,0,Branch,30,Always,3800,Go to 3800
1200,*,168,Piastol C35,False,0,Branch,22,Rating 20%,3500,Go to 3500
1300,*,168,Piastol C35,False,0,Branch,26,Rating 60%,3600,Go to 3600
1400,*,168,Piastol C35,False,0,Branch,30,Always,3400,Go to 3400
1500,*,168,Piastol C35,False,0,Branch,23,Rating 30%,3400,Go to 3400
1600,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3700,Go to 3700
1700,*,168,Piastol C35,False,0,Branch,30,Always,3800,Go to 3800
1800,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3600,Go to 3600
1900,*,168,Piastol C35,False,0,Branch,22,Rating 20%,3400,Go to 3400
2000,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3900,Go to 3900
2100,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3700,Go to 3700
2200,*,168,Piastol C35,False,0,Branch,30,Always,3800,Go to 3800
2300,*,168,Piastol C35,False,0,Branch,24,Rating 40%,3500,Go to 3500
2400,*,168,Piastol C35,False,0,Branch,25,Rating 50%,3600,Go to 3600
2500,*,168,Piastol C35,False,0,Branch,30,Always,3700,Go to 3700
2600,*,168,Piastol C35,False,0,Branch,50,Used S-Move?,3100,Go to 3100
2700,*,168,Piastol C35,False,0,Branch,49,Used Spell?,2900,Go to 2900
2800,*,168,Piastol C35,False,0,Branch,30,Always,3700,Go to 3700
2900,*,168,Piastol C35,False,0,Branch,27,Rating 70%,3500,Go to 3500
3000,*,168,Piastol C35,False,0,Branch,30,Always,3600,Go to 3600
3100,*,168,Piastol C35,False,0,Branch,25,Rating 50%,3700,Go to 3700
3200,*,168,Piastol C35,False,0,Branch,26,Rating 60%,3800,Go to 3800
3300,*,168,Piastol C35,False,0,Branch,30,Always,3400,Go to 3400
3400,*,168,Piastol C35,False,1,Action,550,Attack,2,Random PC
3500,*,168,Piastol C35,False,1,Action,304,Tempest Dance,3,PC With Highest HP
3600,*,168,Piastol C35,False,1,Action,306,Deluge,-1,None
3700,*,168,Piastol C35,False,1,Action,518,Eternes,-1,None
3800,*,168,Piastol C35,False,1,Action,531,Wevlum,2,Random PC
3900,*,168,Piastol C35,False,1,Action,551,Guard,-1,None
100,*,169,Piastol C38,False,0,Branch,2,HP < 25%,2300,Go to 2300
200,*,169,Piastol C38,False,0,Branch,17,ECs Alive = 1,2600,Go to 2600
300,*,169,Piastol C38,False,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,169,Piastol C38,False,0,Branch,30,Always,2600,Go to 2600
500,*,169,Piastol C38,False,0,Branch,1,HP < 50%,1800,Go to 1800
600,*,169,Piastol C38,False,0,Branch,50,Used S-Move?,1500,Go to 1500
700,*,169,Piastol C38,False,0,Branch,49,Used Spell?,1200,Go to 1200
800,*,169,Piastol C38,False,0,Branch,22,Rating 20%,3500,Go to 3500
900,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3400,Go to 3400
1000,*,169,Piastol C38,False,0,Branch,28,Rating 80%,3600,Go to 3600
1100,*,169,Piastol C38,False,0,Branch,30,Always,3800,Go to 3800
1200,*,169,Piastol C38,False,0,Branch,22,Rating 20%,3500,Go to 3500
1300,*,169,Piastol C38,False,0,Branch,26,Rating 60%,3600,Go to 3600
1400,*,169,Piastol C38,False,0,Branch,30,Always,3400,Go to 3400
1500,*,169,Piastol C38,False,0,Branch,23,Rating 30%,3400,Go to 3400
1600,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3700,Go to 3700
1700,*,169,Piastol C38,False,0,Branch,30,Always,3800,Go to 3800
1800,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3600,Go to 3600
1900,*,169,Piastol C38,False,0,Branch,22,Rating 20%,3400,Go to 3400
2000,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3900,Go to 3900
2100,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3700,Go to 3700
2200,*,169,Piastol C38,False,0,Branch,30,Always,3800,Go to 3800
2300,*,169,Piastol C38,False,0,Branch,24,Rating 40%,3500,Go to 3500
2400,*,169,Piastol C38,False,0,Branch,25,Rating 50%,3600,Go to 3600
2500,*,169,Piastol C38,False,0,Branch,30,Always,3700,Go to 3700
2600,*,169,Piastol C38,False,0,Branch,50,Used S-Move?,3100,Go to 3100
2700,*,169,Piastol C38,False,0,Branch,49,Used Spell?,2900,Go to 2900
2800,*,169,Piastol C38,False,0,Branch,30,Always,3700,Go to 3700
2900,*,169,Piastol C38,False,0,Branch,27,Rating 70%,3500,Go to 3500
3000,*,169,Piastol C38,False,0,Branch,30,Always,3600,Go to 3600
3100,*,169,Piastol C38,False,0,Branch,25,Rating 50%,3700,Go to 3700
3200,*,169,Piastol C38,False,0,Branch,26,Rating 60%,3800,Go to 3800
3300,*,169,Piastol C38,False,0,Branch,30,Always,3400,Go to 3400
3400,*,169,Piastol C38,False,1,Action,550,Attack,2,Random PC
3500,*,169,Piastol C38,False,1,Action,304,Tempest Dance,3,PC With Highest HP
3600,*,169,Piastol C38,False,1,Action,306,Deluge,-1,None
3700,*,169,Piastol C38,False,1,Action,518,Eternes,-1,None
3800,*,169,Piastol C38,False,1,Action,531,Wevlum,2,Random PC
3900,*,169,Piastol C38,False,1,Action,551,Guard,-1,None
0,*,170,Royal Guard L01,True,0,Branch,17,ECs Alive = 1,40,Go to 40
10,*,170,Royal Guard L01,True,0,Branch,38,Any EC HP < 50%,10020,Sacri
20,*,170,Royal Guard L01,True,0,Branch,0,HP = 100%,40,Go to 40
30,*,170,Royal Guard L01,True,0,Branch,30,Always,10010,Sacri
40,*,170,Royal Guard L01,True,0,Branch,1,HP < 50%,2000,Go to 2000
50,*,170,Royal Guard L01,True,0,Branch,34,Used Attack Spells ≥ 2,1000,Go to 1000
60,*,170,Royal Guard L01,True,0,Branch,49,Used Spell?,1000,Go to 1000
70,*,170,Royal Guard L01,True,0,Branch,30,Always,2010,Go to 2010
1000,*,170,Royal Guard L01,True,0,Branch,25,Rating 50%,10000,Attack
1010,*,170,Royal Guard L01,True,0,Branch,24,Rating 40%,10030,Electres
1020,*,170,Royal Guard L01,True,0,Branch,30,Always,10040,Guard
2000,*,170,Royal Guard L01,True,0,Branch,49,Used Spell?,2020,Go to 2020
2010,*,170,Royal Guard L01,True,0,Branch,26,Rating 60%,10030,Electres
2020,*,170,Royal Guard L01,True,0,Branch,4,Got Hit?,2040,Go to 2040
2030,*,170,Royal Guard L01,True,0,Branch,25,Rating 50%,2060,Go to 2060
2040,*,170,Royal Guard L01,True,0,Branch,6,Any PC Distance > 2,2060,Go to 2060
2050,*,170,Royal Guard L01,True,0,Branch,28,Rating 80%,10040,Guard
2060,*,170,Royal Guard L01,True,0,Branch,25,Rating 60%,10000,Attack
2070,*,170,Royal Guard L01,True,0,Branch,24,Rating 40%,10030,Electres
2080,*,170,Royal Guard L01,True,0,Branch,30,Always,10040,Guard
10000,*,170,Royal Guard L01,True,1,Action,550,Attack,2,Random PC
10010,*,170,Royal Guard L01,True,1,Action,506,Sacri,22,Self
10020,*,170,Royal Guard L01,True,1,Action,506,Sacri,7,EC With Lowest HP
10030,*,170,Royal Guard L01,True,1,Action,533,Electres,2,Random PC
10040,*,170,Royal Guard L01,True,1,Action,551,Guard,-1,None
0,*,171,Kantor L02,True,0,Branch,11,Turn 1,2000,Go to 2000
10,*,171,Kantor L02,True,0,Branch,50,Used S-Move?,2000,Go to 2000
1000,*,171,Kantor L02,True,0,Branch,23,Rating 30%,10000,Attack
1010,*,171,Kantor L02,True,0,Branch,30,Always,10010,Thunder of Fury
2000,*,171,Kantor L02,True,0,Branch,27,Rating 70%,10000,Attack
2010,*,171,Kantor L02,True,0,Branch,30,Always,10010,Thunder of Fury
10000,*,171,Kantor L02,True,1,Action,550,Attack,2,Random PC
10010,*,171,Kantor L02,True,1,Action,5,Thunder of Fury,2,Random PC
0,*,172,Kantor L08,True,0,Branch,11,Turn 1,1000,Go to 1000
10,*,172,Kantor L08,True,0,Branch,12,Turn 2,1000,Go to 1000
20,*,172,Kantor L08,True,0,Branch,50,Used S-Move?,2000,Go to 2000
1000,*,172,Kantor L08,True,0,Branch,23,Rating 30%,10000,Attack
1010,*,172,Kantor L08,True,0,Branch,30,Always,10010,Thunder of Fury
2000,*,172,Kantor L08,True,0,Branch,27,Rating 70%,10000,Attack
2010,*,172,Kantor L08,True,0,Branch,30,Always,10010,Thunder of Fury
10000,*,172,Kantor L08,True,1,Action,550,Attack,2,Random PC
10010,*,172,Kantor L08,True,1,Action,5,Thunder of Fury,2,Random PC
100,*,173,Piastol D40,False,0,Branch,2,HP < 25%,2500,Go to 2500
200,*,173,Piastol D40,False,0,Branch,17,ECs Alive = 1,2800,Go to 2800
300,*,173,Piastol D40,False,0,Branch,19,SP ≤ 50%,600,Go to 600
400,*,173,Piastol D40,False,0,Branch,26,Rating 60%,3700,Go to 3700
500,*,173,Piastol D40,False,0,Branch,30,Always,3800,Go to 3800
600,*,173,Piastol D40,False,0,Branch,1,HP < 50%,2000,Go to 2000
700,*,173,Piastol D40,False,0,Branch,50,Used S-Move?,1600,Go to 1600
800,*,173,Piastol D40,False,0,Branch,49,Used Spell?,1300,Go to 1300
900,*,173,Piastol D40,False,0,Branch,22,Rating 20%,3700,Go to 3700
1000,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3800,Go to 3800
1100,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3600,Go to 3600
1200,*,173,Piastol D40,False,0,Branch,30,Always,4100,Go to 4100
1300,*,173,Piastol D40,False,0,Branch,23,Rating 30%,3700,Go to 3700
1400,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3800,Go to 3800
1500,*,173,Piastol D40,False,0,Branch,30,Always,3600,Go to 3600
1600,*,173,Piastol D40,False,0,Branch,23,Rating 30%,3600,Go to 3600
1700,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3900,Go to 3900
1800,*,173,Piastol D40,False,0,Branch,26,Rating 60%,4100,Go to 4100
1900,*,173,Piastol D40,False,0,Branch,30,Always,4000,Go to 4000
2000,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3800,Go to 3800
2100,*,173,Piastol D40,False,0,Branch,22,Rating 20%,3600,Go to 3600
2200,*,173,Piastol D40,False,0,Branch,22,Rating 20%,4200,Go to 4200
2300,*,173,Piastol D40,False,0,Branch,25,Rating 50%,4000,Go to 4000
2400,*,173,Piastol D40,False,0,Branch,30,Always,4100,Go to 4100
2500,*,173,Piastol D40,False,0,Branch,24,Rating 40%,3700,Go to 3700
