Entry ID,[Filter],[Enemy ID],[JP enemy name],[Finalized],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
29,*,173,Piastol,False,0,Strategy,49,???,31,???
30,*,173,Piastol,False,0,Strategy,30,???,39,???
31,*,173,Piastol,False,0,Strategy,27,???,37,???
32,*,173,Piastol,False,0,Strategy,30,???,38,???
33,*,173,Piastol,False,0,Strategy,25,???,40,???
34,*,173,Piastol,False,0,Strategy,26,???,41,???
35,*,173,Piastol,False,0,Strategy,30,???,36,???
36,*,173,Piastol,False,1,Action,550,Attack,2,Random character
37,*,173,Piastol,False,1,Action,305,Tempest Dance,3,Character with most HP
38,*,173,Piastol,False,1,Action,306,Deluge,-1,None
39,*,173,Piastol,False,1,Action,518,Eternes,-1,None
40,*,173,Piastol,False,1,Action,519,Eternum,2,Random character
41,*,173,Piastol,False,1,Action,522,Wevlen,2,Random character
42,*,173,Piastol,False,1,Action,551,Guard,-1,None
1,*,174,Polraxis,Undefined,0,Strategy,21,???,3,???
2,*,174,Polraxis,Undefined,1,Action,550,Attack,2,Random character
3,*,174,Polraxis,Undefined,1,Action,551,Guard,-1,None
1,*,175,Polraxis,Undefined,0,Strategy,21,???,3,???
2,*,175,Polraxis,Undefined,1,Action,550,Attack,2,Random character
3,*,175,Polraxis,Undefined,1,Action,551,Guard,-1,None
1,*,176,Piastol,False,0,Strategy,21,???,3,???
2,*,176,Piastol,False,1,Action,550,Attack,1,Common character
3,*,176,Piastol,False,1,Action,551,Guard,-1,None
1,*,177,Piastol,False,0,Strategy,2,???,25,???
2,*,177,Piastol,False,0,Strategy,17,???,28,???
3,*,177,Piastol,False,0,Strategy,19,???,6,???
4,*,177,Piastol,False,0,Strategy,26,???,37,???
5,*,177,Piastol,False,0,Strategy,30,???,38,???
6,*,177,Piastol,False,0,Strategy,1,???,20,???
7,*,177,Piastol,False,0,Strategy,50,???,16,???
8,*,177,Piastol,False,0,Strategy,49,???,13,???
9,*,177,Piastol,False,0,Strategy,22,???,37,???
10,*,177,Piastol,False,0,Strategy,24,???,38,???
11,*,177,Piastol,False,0,Strategy,24,???,36,???
12,*,177,Piastol,False,0,Strategy,30,???,41,???
13,*,177,Piastol,False,0,Strategy,23,???,37,???
14,*,177,Piastol,False,0,Strategy,24,???,38,???
15,*,177,Piastol,False,0,Strategy,30,???,36,???
16,*,177,Piastol,False,0,Strategy,23,???,36,???
17,*,177,Piastol,False,0,Strategy,24,???,39,???
18,*,177,Piastol,False,0,Strategy,26,???,41,???
19,*,177,Piastol,False,0,Strategy,30,???,40,???
20,*,177,Piastol,False,0,Strategy,24,???,38,???
21,*,177,Piastol,False,0,Strategy,22,???,36,???
22,*,177,Piastol,False,0,Strategy,22,???,42,???
23,*,177,Piastol,False,0,Strategy,25,???,40,???
24,*,177,Piastol,False,0,Strategy,30,???,41,???
25,*,177,Piastol,False,0,Strategy,24,???,37,???
26,*,177,Piastol,False,0,Strategy,25,???,38,???
27,*,177,Piastol,False,0,Strategy,30,???,28,???
28,*,177,Piastol,False,0,Strategy,50,???,33,???
29,*,177,Piastol,False,0,Strategy,49,???,31,???
30,*,177,Piastol,False,0,Strategy,30,???,39,???
31,*,177,Piastol,False,0,Strategy,27,???,37,???
32,*,177,Piastol,False,0,Strategy,30,???,38,???
33,*,177,Piastol,False,0,Strategy,25,???,40,???
34,*,177,Piastol,False,0,Strategy,26,???,41,???
35,*,177,Piastol,False,0,Strategy,30,???,36,???
36,*,177,Piastol,False,1,Action,550,Attack,2,Random character
37,*,177,Piastol,False,1,Action,305,Tempest Dance,3,Character with most HP
38,*,177,Piastol,False,1,Action,306,Deluge,-1,None
39,*,177,Piastol,False,1,Action,518,Eternes,-1,None
40,*,177,Piastol,False,1,Action,519,Eternum,2,Random character
41,*,177,Piastol,False,1,Action,522,Wevlen,2,Random character
42,*,177,Piastol,False,1,Action,551,Guard,-1,None
1,*,178,Tara,False,0,Strategy,19,???,4,???
2,*,178,Tara,False,0,Strategy,28,???,14,???
3,*,178,Tara,False,0,Strategy,30,???,18,???
4,*,178,Tara,False,0,Strategy,39,???,9,???
5,*,178,Tara,False,0,Strategy,38,???,11,???
6,*,178,Tara,False,0,Strategy,26,???,17,???
7,*,178,Tara,False,0,Strategy,27,???,18,???
8,*,178,Tara,False,0,Strategy,30,???,14,???
9,*,178,Tara,False,0,Strategy,26,???,17,???
10,*,178,Tara,False,0,Strategy,30,???,14,???
11,*,178,Tara,False,0,Strategy,25,???,17,???
12,*,178,Tara,False,0,Strategy,26,???,18,???
13,*,178,Tara,False,0,Strategy,30,???,14,???
14,*,178,Tara,False,0,Strategy,64,???,17,???
15,*,178,Tara,False,0,Strategy,50,???,17,???
16,*,178,Tara,False,0,Strategy,66,???,19,???
17,*,178,Tara,False,1,Action,550,Attack,2,Random character
18,*,178,Tara,False,1,Action,551,Guard,-1,None
19,*,178,Tara,False,1,Action,280,Chak Mol,-1,None
1,*,179,Tara,False,0,Strategy,19,???,4,???
2,*,179,Tara,False,0,Strategy,28,???,14,???
3,*,179,Tara,False,0,Strategy,30,???,18,???
4,*,179,Tara,False,0,Strategy,39,???,9,???
5,*,179,Tara,False,0,Strategy,38,???,11,???
6,*,179,Tara,False,0,Strategy,26,???,17,???
7,*,179,Tara,False,0,Strategy,27,???,18,???
8,*,179,Tara,False,0,Strategy,30,???,14,???
9,*,179,Tara,False,0,Strategy,26,???,17,???
10,*,179,Tara,False,0,Strategy,30,???,14,???
11,*,179,Tara,False,0,Strategy,25,???,17,???
12,*,179,Tara,False,0,Strategy,26,???,18,???
13,*,179,Tara,False,0,Strategy,30,???,14,???
14,*,179,Tara,False,0,Strategy,64,???,17,???
15,*,179,Tara,False,0,Strategy,50,???,17,???
16,*,179,Tara,False,0,Strategy,66,???,19,???
17,*,179,Tara,False,1,Action,550,Attack,2,Random character
18,*,179,Tara,False,1,Action,551,Guard,-1,None
19,*,179,Tara,False,1,Action,280,Chak Mol,-1,None
1,*,180,Tara,False,0,Strategy,19,???,4,???
2,*,180,Tara,False,0,Strategy,28,???,14,???
3,*,180,Tara,False,0,Strategy,30,???,18,???
4,*,180,Tara,False,0,Strategy,39,???,9,???
5,*,180,Tara,False,0,Strategy,38,???,11,???
6,*,180,Tara,False,0,Strategy,26,???,17,???
7,*,180,Tara,False,0,Strategy,27,???,18,???
8,*,180,Tara,False,0,Strategy,30,???,14,???
9,*,180,Tara,False,0,Strategy,26,???,17,???
10,*,180,Tara,False,0,Strategy,30,???,14,???
11,*,180,Tara,False,0,Strategy,25,???,17,???
12,*,180,Tara,False,0,Strategy,26,???,18,???
13,*,180,Tara,False,0,Strategy,30,???,14,???
14,*,180,Tara,False,0,Strategy,64,???,17,???
15,*,180,Tara,False,0,Strategy,50,???,17,???
16,*,180,Tara,False,0,Strategy,66,???,19,???
17,*,180,Tara,False,1,Action,550,Attack,2,Random character
18,*,180,Tara,False,1,Action,551,Guard,-1,None
19,*,180,Tara,False,1,Action,280,Chak Mol,-1,None
1,*,181,Tara,False,0,Strategy,19,???,4,???
2,*,181,Tara,False,0,Strategy,28,???,14,???
3,*,181,Tara,False,0,Strategy,30,???,18,???
4,*,181,Tara,False,0,Strategy,39,???,9,???
5,*,181,Tara,False,0,Strategy,38,???,11,???
6,*,181,Tara,False,0,Strategy,26,???,17,???
7,*,181,Tara,False,0,Strategy,27,???,18,???
8,*,181,Tara,False,0,Strategy,30,???,14,???
9,*,181,Tara,False,0,Strategy,26,???,17,???
10,*,181,Tara,False,0,Strategy,30,???,14,???
11,*,181,Tara,False,0,Strategy,25,???,17,???
12,*,181,Tara,False,0,Strategy,26,???,18,???
13,*,181,Tara,False,0,Strategy,30,???,14,???
14,*,181,Tara,False,0,Strategy,64,???,17,???
15,*,181,Tara,False,0,Strategy,50,???,17,???
16,*,181,Tara,False,0,Strategy,66,???,19,???
17,*,181,Tara,False,1,Action,550,Attack,2,Random character
18,*,181,Tara,False,1,Action,551,Guard,-1,None
19,*,181,Tara,False,1,Action,280,Chak Mol,-1,None
1,*,182,Tara,False,0,Strategy,19,???,4,???
2,*,182,Tara,False,0,Strategy,28,???,14,???
3,*,182,Tara,False,0,Strategy,30,???,18,???
4,*,182,Tara,False,0,Strategy,39,???,9,???
5,*,182,Tara,False,0,Strategy,38,???,11,???
6,*,182,Tara,False,0,Strategy,26,???,17,???
7,*,182,Tara,False,0,Strategy,27,???,18,???
8,*,182,Tara,False,0,Strategy,30,???,14,???
9,*,182,Tara,False,0,Strategy,26,???,17,???
10,*,182,Tara,False,0,Strategy,30,???,14,???
11,*,182,Tara,False,0,Strategy,25,???,17,???
12,*,182,Tara,False,0,Strategy,26,???,18,???
13,*,182,Tara,False,0,Strategy,30,???,14,???
14,*,182,Tara,False,0,Strategy,64,???,17,???
15,*,182,Tara,False,0,Strategy,50,???,17,???
16,*,182,Tara,False,0,Strategy,66,???,19,???
17,*,182,Tara,False,1,Action,550,Attack,2,Random character
18,*,182,Tara,False,1,Action,551,Guard,-1,None
19,*,182,Tara,False,1,Action,280,Chak Mol,-1,None
1,*,183,Lira,False,0,Strategy,39,???,9,???
2,*,183,Lira,False,0,Strategy,2,???,11,???
3,*,183,Lira,False,0,Strategy,38,???,7,???
4,*,183,Lira,False,0,Strategy,24,???,17,???
5,*,183,Lira,False,0,Strategy,26,???,20,???
6,*,183,Lira,False,0,Strategy,30,???,21,???
7,*,183,Lira,False,0,Strategy,27,???,13,???
8,*,183,Lira,False,0,Strategy,30,???,17,???
9,*,183,Lira,False,0,Strategy,27,???,15,???
10,*,183,Lira,False,0,Strategy,30,???,17,???
11,*,183,Lira,False,0,Strategy,26,???,13,???
12,*,183,Lira,False,0,Strategy,27,???,21,???
13,*,183,Lira,False,0,Strategy,49,???,4,???
14,*,183,Lira,False,0,Strategy,30,???,19,???
15,*,183,Lira,False,0,Strategy,49,???,4,???
16,*,183,Lira,False,0,Strategy,30,???,18,???
17,*,183,Lira,False,1,Action,550,Attack,4,Character with least HP
18,*,183,Lira,False,1,Action,508,Sacrum,-1,None
19,*,183,Lira,False,1,Action,507,Sacres,7,Injured enemy
20,*,183,Lira,False,1,Action,511,Noxus,-1,None
21,*,183,Lira,False,1,Action,551,Guard,-1,None
1,*,184,Lira,False,0,Strategy,39,???,9,???
2,*,184,Lira,False,0,Strategy,2,???,11,???
3,*,184,Lira,False,0,Strategy,38,???,7,???
4,*,184,Lira,False,0,Strategy,24,???,17,???
5,*,184,Lira,False,0,Strategy,26,???,20,???
6,*,184,Lira,False,0,Strategy,30,???,21,???
7,*,184,Lira,False,0,Strategy,27,???,13,???
8,*,184,Lira,False,0,Strategy,30,???,17,???
9,*,184,Lira,False,0,Strategy,27,???,15,???
10,*,184,Lira,False,0,Strategy,30,???,17,???
11,*,184,Lira,False,0,Strategy,26,???,13,???
12,*,184,Lira,False,0,Strategy,27,???,21,???
13,*,184,Lira,False,0,Strategy,49,???,4,???
14,*,184,Lira,False,0,Strategy,30,???,19,???
15,*,184,Lira,False,0,Strategy,49,???,4,???
16,*,184,Lira,False,0,Strategy,30,???,18,???
17,*,184,Lira,False,1,Action,550,Attack,4,Character with least HP
18,*,184,Lira,False,1,Action,508,Sacrum,-1,None
19,*,184,Lira,False,1,Action,507,Sacres,7,Injured enemy
20,*,184,Lira,False,1,Action,511,Noxus,-1,None
21,*,184,Lira,False,1,Action,551,Guard,-1,None
1,*,185,Lira,False,0,Strategy,39,???,9,???
2,*,185,Lira,False,0,Strategy,2,???,11,???
3,*,185,Lira,False,0,Strategy,38,???,7,???
4,*,185,Lira,False,0,Strategy,24,???,17,???
5,*,185,Lira,False,0,Strategy,26,???,20,???
6,*,185,Lira,False,0,Strategy,30,???,21,???
7,*,185,Lira,False,0,Strategy,27,???,13,???
8,*,185,Lira,False,0,Strategy,30,???,17,???
9,*,185,Lira,False,0,Strategy,27,???,15,???
10,*,185,Lira,False,0,Strategy,30,???,17,???
11,*,185,Lira,False,0,Strategy,26,???,13,???
12,*,185,Lira,False,0,Strategy,27,???,21,???
13,*,185,Lira,False,0,Strategy,49,???,4,???
14,*,185,Lira,False,0,Strategy,30,???,19,???
15,*,185,Lira,False,0,Strategy,49,???,4,???
16,*,185,Lira,False,0,Strategy,30,???,18,???
17,*,185,Lira,False,1,Action,550,Attack,4,Character with least HP
18,*,185,Lira,False,1,Action,508,Sacrum,-1,None
19,*,185,Lira,False,1,Action,507,Sacres,7,Injured enemy
20,*,185,Lira,False,1,Action,511,Noxus,-1,None
21,*,185,Lira,False,1,Action,551,Guard,-1,None
1,*,186,Lira,False,0,Strategy,39,???,9,???
2,*,186,Lira,False,0,Strategy,2,???,11,???
3,*,186,Lira,False,0,Strategy,38,???,7,???
4,*,186,Lira,False,0,Strategy,24,???,17,???
5,*,186,Lira,False,0,Strategy,26,???,20,???
6,*,186,Lira,False,0,Strategy,30,???,21,???
7,*,186,Lira,False,0,Strategy,27,???,13,???
8,*,186,Lira,False,0,Strategy,30,???,17,???
9,*,186,Lira,False,0,Strategy,27,???,15,???
10,*,186,Lira,False,0,Strategy,30,???,17,???
11,*,186,Lira,False,0,Strategy,26,???,13,???
12,*,186,Lira,False,0,Strategy,27,???,21,???
13,*,186,Lira,False,0,Strategy,49,???,4,???
14,*,186,Lira,False,0,Strategy,30,???,19,???
15,*,186,Lira,False,0,Strategy,49,???,4,???
16,*,186,Lira,False,0,Strategy,30,???,18,???
17,*,186,Lira,False,1,Action,550,Attack,4,Character with least HP
18,*,186,Lira,False,1,Action,508,Sacrum,-1,None
19,*,186,Lira,False,1,Action,507,Sacres,7,Injured enemy
20,*,186,Lira,False,1,Action,511,Noxus,-1,None
21,*,186,Lira,False,1,Action,551,Guard,-1,None
1,*,187,Lira,False,0,Strategy,39,???,9,???
2,*,187,Lira,False,0,Strategy,2,???,11,???
3,*,187,Lira,False,0,Strategy,38,???,7,???
4,*,187,Lira,False,0,Strategy,24,???,17,???
5,*,187,Lira,False,0,Strategy,26,???,20,???
6,*,187,Lira,False,0,Strategy,30,???,21,???
7,*,187,Lira,False,0,Strategy,27,???,13,???
8,*,187,Lira,False,0,Strategy,30,???,17,???
9,*,187,Lira,False,0,Strategy,27,???,15,???
10,*,187,Lira,False,0,Strategy,30,???,17,???
11,*,187,Lira,False,0,Strategy,26,???,13,???
12,*,187,Lira,False,0,Strategy,27,???,21,???
13,*,187,Lira,False,0,Strategy,49,???,4,???
14,*,187,Lira,False,0,Strategy,30,???,19,???
15,*,187,Lira,False,0,Strategy,49,???,4,???
16,*,187,Lira,False,0,Strategy,30,???,18,???
17,*,187,Lira,False,1,Action,550,Attack,4,Character with least HP
18,*,187,Lira,False,1,Action,508,Sacrum,-1,None
19,*,187,Lira,False,1,Action,507,Sacres,7,Injured enemy
20,*,187,Lira,False,1,Action,511,Noxus,-1,None
21,*,187,Lira,False,1,Action,551,Guard,-1,None
1,*,188,Pera,False,0,Strategy,19,???,3,???
2,*,188,Pera,False,0,Strategy,26,???,17,???
3,*,188,Pera,False,0,Strategy,15,???,15,???
4,*,188,Pera,False,0,Strategy,12,???,19,???
5,*,188,Pera,False,0,Strategy,11,???,18,???
6,*,188,Pera,False,0,Strategy,1,???,11,???
7,*,188,Pera,False,0,Strategy,23,???,17,???
8,*,188,Pera,False,0,Strategy,21,???,22,???
9,*,188,Pera,False,0,Strategy,25,???,21,???
10,*,188,Pera,False,0,Strategy,30,???,20,???
11,*,188,Pera,False,0,Strategy,22,???,22,???
12,*,188,Pera,False,0,Strategy,26,???,17,???
13,*,188,Pera,False,0,Strategy,26,???,20,???
14,*,188,Pera,False,0,Strategy,30,???,21,???
15,*,188,Pera,False,0,Strategy,25,???,18,???
16,*,188,Pera,False,0,Strategy,30,???,19,???
17,*,188,Pera,False,1,Action,550,Attack,4,Character with least HP
18,*,188,Pera,False,1,Action,513,Quika,-1,None
19,*,188,Pera,False,1,Action,501,Incremus,-1,None
20,*,188,Pera,False,1,Action,502,Sylenis,15,Character without Silence
21,*,188,Pera,False,1,Action,505,Drilnos,-1,None
22,*,188,Pera,False,1,Action,551,Guard,-1,None
1,*,189,Pera,False,0,Strategy,19,???,3,???
2,*,189,Pera,False,0,Strategy,26,???,17,???
3,*,189,Pera,False,0,Strategy,15,???,15,???
4,*,189,Pera,False,0,Strategy,12,???,19,???
5,*,189,Pera,False,0,Strategy,11,???,18,???
6,*,189,Pera,False,0,Strategy,1,???,11,???
7,*,189,Pera,False,0,Strategy,23,???,17,???
8,*,189,Pera,False,0,Strategy,21,???,22,???
9,*,189,Pera,False,0,Strategy,25,???,21,???
10,*,189,Pera,False,0,Strategy,30,???,20,???
11,*,189,Pera,False,0,Strategy,22,???,22,???
12,*,189,Pera,False,0,Strategy,26,???,17,???
13,*,189,Pera,False,0,Strategy,26,???,20,???
14,*,189,Pera,False,0,Strategy,30,???,21,???
15,*,189,Pera,False,0,Strategy,25,???,18,???
16,*,189,Pera,False,0,Strategy,30,???,19,???
17,*,189,Pera,False,1,Action,550,Attack,4,Character with least HP
18,*,189,Pera,False,1,Action,513,Quika,-1,None
19,*,189,Pera,False,1,Action,501,Incremus,-1,None
20,*,189,Pera,False,1,Action,502,Sylenis,15,Character without Silence
21,*,189,Pera,False,1,Action,505,Drilnos,-1,None
22,*,189,Pera,False,1,Action,551,Guard,-1,None
1,*,190,Pera,False,0,Strategy,19,???,3,???
2,*,190,Pera,False,0,Strategy,26,???,17,???
3,*,190,Pera,False,0,Strategy,15,???,15,???
4,*,190,Pera,False,0,Strategy,12,???,19,???
5,*,190,Pera,False,0,Strategy,11,???,18,???
6,*,190,Pera,False,0,Strategy,1,???,11,???
7,*,190,Pera,False,0,Strategy,23,???,17,???
8,*,190,Pera,False,0,Strategy,21,???,22,???
9,*,190,Pera,False,0,Strategy,25,???,21,???
10,*,190,Pera,False,0,Strategy,30,???,20,???
11,*,190,Pera,False,0,Strategy,22,???,22,???
12,*,190,Pera,False,0,Strategy,26,???,17,???
13,*,190,Pera,False,0,Strategy,26,???,20,???
14,*,190,Pera,False,0,Strategy,30,???,21,???
15,*,190,Pera,False,0,Strategy,25,???,18,???
16,*,190,Pera,False,0,Strategy,30,???,19,???
17,*,190,Pera,False,1,Action,550,Attack,4,Character with least HP
18,*,190,Pera,False,1,Action,513,Quika,-1,None
19,*,190,Pera,False,1,Action,501,Incremus,-1,None
20,*,190,Pera,False,1,Action,502,Sylenis,15,Character without Silence
21,*,190,Pera,False,1,Action,505,Drilnos,-1,None
22,*,190,Pera,False,1,Action,551,Guard,-1,None
1,*,191,Pera,False,0,Strategy,19,???,3,???
2,*,191,Pera,False,0,Strategy,26,???,17,???
3,*,191,Pera,False,0,Strategy,15,???,15,???
4,*,191,Pera,False,0,Strategy,12,???,19,???
5,*,191,Pera,False,0,Strategy,11,???,18,???
6,*,191,Pera,False,0,Strategy,1,???,11,???
7,*,191,Pera,False,0,Strategy,23,???,17,???
8,*,191,Pera,False,0,Strategy,21,???,22,???
9,*,191,Pera,False,0,Strategy,25,???,21,???
10,*,191,Pera,False,0,Strategy,30,???,20,???
11,*,191,Pera,False,0,Strategy,22,???,22,???
12,*,191,Pera,False,0,Strategy,26,???,17,???
13,*,191,Pera,False,0,Strategy,26,???,20,???
14,*,191,Pera,False,0,Strategy,30,???,21,???
15,*,191,Pera,False,0,Strategy,25,???,18,???
16,*,191,Pera,False,0,Strategy,30,???,19,???
17,*,191,Pera,False,1,Action,550,Attack,4,Character with least HP
18,*,191,Pera,False,1,Action,513,Quika,-1,None
19,*,191,Pera,False,1,Action,501,Incremus,-1,None
20,*,191,Pera,False,1,Action,502,Sylenis,15,Character without Silence
21,*,191,Pera,False,1,Action,505,Drilnos,-1,None
22,*,191,Pera,False,1,Action,551,Guard,-1,None
1,*,192,Pera,False,0,Strategy,19,???,3,???
2,*,192,Pera,False,0,Strategy,26,???,17,???
3,*,192,Pera,False,0,Strategy,15,???,15,???
4,*,192,Pera,False,0,Strategy,12,???,19,???
5,*,192,Pera,False,0,Strategy,11,???,18,???
6,*,192,Pera,False,0,Strategy,1,???,11,???
7,*,192,Pera,False,0,Strategy,23,???,17,???
8,*,192,Pera,False,0,Strategy,21,???,22,???
9,*,192,Pera,False,0,Strategy,25,???,21,???
10,*,192,Pera,False,0,Strategy,30,???,20,???
11,*,192,Pera,False,0,Strategy,22,???,22,???
12,*,192,Pera,False,0,Strategy,26,???,17,???
13,*,192,Pera,False,0,Strategy,26,???,20,???
14,*,192,Pera,False,0,Strategy,30,???,21,???
15,*,192,Pera,False,0,Strategy,25,???,18,???
16,*,192,Pera,False,0,Strategy,30,???,19,???
17,*,192,Pera,False,1,Action,550,Attack,4,Character with least HP
18,*,192,Pera,False,1,Action,513,Quika,-1,None
19,*,192,Pera,False,1,Action,501,Incremus,-1,None
20,*,192,Pera,False,1,Action,502,Sylenis,15,Character without Silence
21,*,192,Pera,False,1,Action,505,Drilnos,-1,None
22,*,192,Pera,False,1,Action,551,Guard,-1,None
1,*,193,Daikokuya,False,0,Strategy,19,???,3,???
2,*,193,Daikokuya,False,0,Strategy,30,???,43,???
3,*,193,Daikokuya,False,0,Strategy,2,???,25,???
4,*,193,Daikokuya,False,0,Strategy,17,???,35,???
5,*,193,Daikokuya,False,0,Strategy,54,???,7,???
6,*,193,Daikokuya,False,0,Strategy,30,???,8,???
7,*,193,Daikokuya,False,0,Strategy,26,???,35,???
8,*,193,Daikokuya,False,0,Strategy,15,???,32,???
9,*,193,Daikokuya,False,0,Strategy,13,???,29,???
10,*,193,Daikokuya,False,0,Strategy,1,???,21,???
11,*,193,Daikokuya,False,0,Strategy,36,???,17,???
12,*,193,Daikokuya,False,0,Strategy,23,???,48,???
13,*,193,Daikokuya,False,0,Strategy,24,???,53,???
14,*,193,Daikokuya,False,0,Strategy,25,???,52,???
15,*,193,Daikokuya,False,0,Strategy,25,???,51,???
16,*,193,Daikokuya,False,0,Strategy,30,???,43,???
17,*,193,Daikokuya,False,0,Strategy,24,???,48,???
18,*,193,Daikokuya,False,0,Strategy,25,???,52,???
19,*,193,Daikokuya,False,0,Strategy,27,???,51,???
20,*,193,Daikokuya,False,0,Strategy,30,???,43,???
21,*,193,Daikokuya,False,0,Strategy,24,???,48,???
22,*,193,Daikokuya,False,0,Strategy,22,???,43,???
23,*,193,Daikokuya,False,0,Strategy,26,???,51,???
24,*,193,Daikokuya,False,0,Strategy,30,???,52,???
25,*,193,Daikokuya,False,0,Strategy,24,???,43,???
26,*,193,Daikokuya,False,0,Strategy,25,???,51,???
27,*,193,Daikokuya,False,0,Strategy,27,???,52,???
28,*,193,Daikokuya,False,0,Strategy,30,???,48,???
29,*,193,Daikokuya,False,0,Strategy,26,???,43,???
30,*,193,Daikokuya,False,0,Strategy,25,???,48,???
31,*,193,Daikokuya,False,0,Strategy,30,???,53,???
32,*,193,Daikokuya,False,0,Strategy,27,???,43,???
33,*,193,Daikokuya,False,0,Strategy,27,???,53,???
34,*,193,Daikokuya,False,0,Strategy,30,???,48,???
35,*,193,Daikokuya,False,0,Strategy,69,???,40,???
36,*,193,Daikokuya,False,0,Strategy,24,???,52,???
37,*,193,Daikokuya,False,0,Strategy,25,???,51,???
38,*,193,Daikokuya,False,0,Strategy,27,???,48,???
39,*,193,Daikokuya,False,0,Strategy,30,???,43,???
40,*,193,Daikokuya,False,0,Strategy,1,???,54,???
41,*,193,Daikokuya,False,0,Strategy,25,???,50,???
42,*,193,Daikokuya,False,0,Strategy,30,???,54,???
43,*,193,Daikokuya,False,0,Strategy,50,???,45,???
44,*,193,Daikokuya,False,0,Strategy,30,???,49,???
45,*,193,Daikokuya,False,0,Strategy,24,???,52,???
46,*,193,Daikokuya,False,0,Strategy,25,???,51,???
47,*,193,Daikokuya,False,0,Strategy,27,???,48,???
48,*,193,Daikokuya,False,1,Action,550,Attack,2,Random character
49,*,193,Daikokuya,False,1,Action,281,Golden Flurry,-1,None
