Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 US Name],EC2 ID,[EC2 JP Name],[EC2 US Name],EC3 ID,[EC3 JP Name],[EC3 US Name],EC4 ID,[EC4 JP Name],[EC4 US Name],EC5 ID,[EC5 JP Name],[EC5 US Name],EC6 ID,[EC6 JP Name],[EC6 US Name],EC7 ID,[EC7 JP Name],[EC7 US Name],EC8 ID,[EC8 JP Name],[EC8 US Name]
31,a112b_ep.enp,100,2,39,Polraxis,Polraxis,39,Polraxis,Polraxis,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None
0,a114a_ep.enp,102,1,42,Grapor,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a114a_ep.enp,102,1,42,Grapor,Grapor,42,Grapor,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a114a_ep.enp,102,1,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a114a_ep.enp,102,1,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,255,None,None,255,None,None,255,None,None,255,None,None
4,a114a_ep.enp,102,1,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,255,None,None,255,None,None,255,None,None
5,a114a_ep.enp,102,1,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,42,Grapor,Grapor,255,None,None,255,None,None
0,a115b_ep.enp,97,2,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a115b_ep.enp,92,2,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
2,a115b_ep.enp,102,2,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a115b_ep.enp,92,2,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None
4,a115b_ep.enp,107,2,21,Feralisk,Feralisk,21,Feralisk,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a115b_ep.enp,107,2,21,Feralisk,Feralisk,21,Feralisk,Feralisk,21,Feralisk,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a115b_ep.enp,102,2,11,Walrenk,Walrenk,11,Walrenk,Walrenk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a115b_ep.enp,92,2,11,Walrenk,Walrenk,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a115b_ep.enp,92,2,11,Walrenk,Walrenk,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None
9,a115b_ep.enp,92,2,11,Walrenk,Walrenk,11,Walrenk,Walrenk,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
10,a115b_ep.enp,107,2,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a115b_ep.enp,92,2,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
12,a115b_ep.enp,92,2,21,Feralisk,Feralisk,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
13,a115b_ep.enp,92,2,11,Walrenk,Walrenk,50,Burocca,Burocca,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
14,a115b_ep.enp,92,2,11,Walrenk,Walrenk,50,Burocca,Burocca,50,Burocca,Burocca,21,Feralisk,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None
15,a115b_ep.enp,92,2,11,Walrenk,Walrenk,21,Feralisk,Feralisk,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a115b_ep.enp,92,2,50,Burocca,Burocca,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
17,a115b_ep.enp,112,2,20,Centralk,Centralk,20,Centralk,Centralk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a115b_ep.enp,112,2,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,255,None,None,255,None,None,255,None,None,255,None,None
19,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,20,Centralk,Centralk,255,None,None,255,None,None
20,a115b_ep.enp,102,2,20,Centralk,Centralk,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
22,a115b_ep.enp,107,2,20,Centralk,Centralk,26,Baroo,Baroo,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
23,a115b_ep.enp,107,2,20,Centralk,Centralk,20,Centralk,Centralk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
24,a115b_ep.enp,107,2,20,Centralk,Centralk,21,Feralisk,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,a115b_ep.enp,107,2,20,Centralk,Centralk,21,Feralisk,Feralisk,21,Feralisk,Feralisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,11,Walrenk,Walrenk,11,Walrenk,Walrenk,255,None,None,255,None,None,255,None,None,255,None,None
27,a115b_ep.enp,92,2,20,Centralk,Centralk,11,Walrenk,Walrenk,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
28,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,11,Walrenk,Walrenk,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
29,a115b_ep.enp,92,2,20,Centralk,Centralk,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None,255,None,None
30,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,21,Feralisk,Feralisk,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None,255,None,None
31,a115b_ep.enp,92,2,20,Centralk,Centralk,20,Centralk,Centralk,50,Burocca,Burocca,50,Burocca,Burocca,26,Baroo,Baroo,26,Baroo,Baroo,255,None,None,255,None,None
0,a116a_ep.enp,111,2,99,Kantor,Kantor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116a_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116a_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116a_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
4,a116a_ep.enp,116,2,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116a_ep.enp,111,2,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116a_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116a_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None
8,a116a_ep.enp,106,2,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116a_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116a_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116a_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
12,a116a_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116a_ep.enp,111,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116a_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
15,a116a_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
16,a116a_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116a_ep.enp,111,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116a_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
19,a116a_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116a_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
21,a116a_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
22,a116a_ep.enp,106,2,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116a_ep.enp,101,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116a_ep.enp,96,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
25,a116a_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116a_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
27,a116a_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
28,a116a_ep.enp,111,2,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116a_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116a_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116a_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None
0,a116c_ep.enp,111,2,99,Kantor,Kantor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116c_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116c_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116c_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
4,a116c_ep.enp,116,2,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116c_ep.enp,111,2,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116c_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116c_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None
8,a116c_ep.enp,106,2,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116c_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116c_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116c_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
12,a116c_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116c_ep.enp,111,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116c_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
15,a116c_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
16,a116c_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116c_ep.enp,111,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116c_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
19,a116c_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116c_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
21,a116c_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
22,a116c_ep.enp,106,2,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116c_ep.enp,101,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116c_ep.enp,96,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
25,a116c_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116c_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
27,a116c_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
28,a116c_ep.enp,111,2,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116c_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116c_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116c_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None
0,a116d_ep.enp,111,2,99,Kantor,Kantor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a116d_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a116d_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a116d_ep.enp,106,2,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
4,a116d_ep.enp,116,2,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a116d_ep.enp,111,2,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a116d_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a116d_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,255,None,None,255,None,None,255,None,None,255,None,None
8,a116d_ep.enp,106,2,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a116d_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a116d_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a116d_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
12,a116d_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a116d_ep.enp,111,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a116d_ep.enp,106,2,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
15,a116d_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
16,a116d_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a116d_ep.enp,111,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a116d_ep.enp,106,2,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
19,a116d_ep.enp,106,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a116d_ep.enp,96,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
21,a116d_ep.enp,101,2,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,104,Shock Troop,Shock Troop,104,Shock Troop,Shock Troop,255,None,None,255,None,None,255,None,None,255,None,None
22,a116d_ep.enp,106,2,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a116d_ep.enp,101,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a116d_ep.enp,96,2,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
25,a116d_ep.enp,101,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a116d_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
27,a116d_ep.enp,96,2,102,Officer,Officer,102,Officer,Officer,103,Mage Warden,Mage Warden,103,Mage Warden,Mage Warden,255,None,None,255,None,None,255,None,None,255,None,None
28,a116d_ep.enp,111,2,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a116d_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a116d_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a116d_ep.enp,111,2,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,75,Destroyer,Destroyer,255,None,None,255,None,None,255,None,None,255,None,None
0,a116e_ep.enp,111,2,99,Kantor,Kantor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
